chap_num,para_num,sent_num,sent_str
8,281,1,”
8,282,0,“Ever had any children
8,282,1," Come on, George, sit still—I asked you a"
8,283,0,question
8,283,1, Did you ever have any children
8,283,2,”
8,284,0,"The hard brown beetles kept thudding against the dull light, and"
8,285,0,whenever Michaelis heard a car go tearing along the road outside it
8,286,0,sounded to him like the car that hadn’t stopped a few hours before
8,287,0,"He didn’t like to go into the garage, because the work bench was"
8,288,0,"stained where the body had been lying, so he moved uncomfortably"
8,289,0,around the office—he knew every object in it before morning—and from
8,290,0,time to time sat down beside Wilson trying to keep him more quiet
8,291,0,"“Have you got a church you go to sometimes, George"
8,291,1, Maybe even if you
8,292,0,haven’t been there for a long time
8,292,1, Maybe I could call up the church
8,293,0,"and get a priest to come over and he could talk to you, see"
8,293,1,”
8,294,0,“Don’t belong to any
8,294,1,”
8,295,0,"“You ought to have a church, George, for times like this"
8,295,1, You must
8,296,0,have gone to church once
8,296,1, Didn’t you get married in a church
8,296,2," Listen,"
8,297,0,"George, listen to me"
8,297,1, Didn’t you get married in a church
8,297,2,”
8,298,0,“That was a long time ago
8,298,1,”
8,299,0,The effort of answering broke the rhythm of his rocking—for a moment
8,300,0,he was silent
8,300,1," Then the same half-knowing, half-bewildered look came"
8,301,0,back into his faded eyes
8,302,0,"“Look in the drawer there,” he said, pointing at the desk"
8,303,0,“Which drawer
8,303,1,”
8,304,0,“That drawer—that one
8,304,1,”
8,305,0,Michaelis opened the drawer nearest his hand
8,305,1, There was nothing in it
8,306,0,"but a small, expensive dog-leash, made of leather and braided"
8,307,0,silver
8,307,1, It was apparently new
8,308,0,“This
8,308,1,"” he inquired, holding it up"
8,309,0,Wilson stared and nodded
8,310,0,“I found it yesterday afternoon
8,310,1," She tried to tell me about it, but I"
8,311,0,knew it was something funny
8,311,1,”
8,312,0,“You mean your wife bought it
8,312,1,”
8,313,0,“She had it wrapped in tissue paper on her bureau
8,313,1,”
8,314,0,"Michaelis didn’t see anything odd in that, and he gave Wilson a dozen"
8,315,0,reasons why his wife might have bought the dog-leash
8,315,1, But conceivably
8,316,0,"Wilson had heard some of these same explanations before, from Myrtle,"
8,317,0,"because he began saying “Oh, my God"
8,317,1,” again in a whisper—his comforter
8,318,0,left several explanations in the air
8,319,0,"“Then he killed her,” said Wilson"
8,319,1, His mouth dropped open suddenly
8,320,0,“Who did
8,320,1,”
8,321,0,“I have a way of finding out
8,321,1,”
8,322,0,"“You’re morbid, George,” said his friend"
8,322,1, “This has been a strain to
8,323,0,you and you don’t know what you’re saying
8,323,1, You’d better try and sit
8,324,0,quiet till morning
8,324,1,”
8,325,0,“He murdered her
8,325,1,”
8,326,0,"“It was an accident, George"
8,326,1,”
8,327,0,Wilson shook his head
8,327,1, His eyes narrowed and his mouth widened
8,328,0,slightly with the ghost of a superior “Hm
8,328,1,”
8,329,0,"“I know,” he said definitely"
8,329,1, “I’m one of these trusting fellas and I
8,330,0,"don’t think any harm to nobody, but when I get to know a thing I know"
8,331,0,it
8,331,1, It was the man in that car
8,331,2, She ran out to speak to him and he
8,332,0,wouldn’t stop
8,332,1,”
8,333,0,"Michaelis had seen this too, but it hadn’t occurred to him that there"
8,334,0,was any special significance in it
8,334,1, He believed that Mrs
8,334,2, Wilson had
8,335,0,"been running away from her husband, rather than trying to stop any"
8,336,0,particular car
8,337,0,“How could she of been like that
8,337,1,”
8,338,0,"“She’s a deep one,” said Wilson, as if that answered the question"
8,339,0,“Ah-h-h—”
8,340,0,"He began to rock again, and Michaelis stood twisting the leash in his"
8,341,0,hand
8,342,0,"“Maybe you got some friend that I could telephone for, George"
8,342,1,”
8,343,0,This was a forlorn hope—he was almost sure that Wilson had no friend
8,344,0,there was not enough of him for his wife
8,344,1, He was glad a little later
8,345,0,"when he noticed a change in the room, a blue quickening by the window,"
8,346,0,and realized that dawn wasn’t far off
8,346,1, About five o’clock it was blue
8,347,0,enough outside to snap off the light
8,348,0,"Wilson’s glazed eyes turned out to the ash-heaps, where small grey"
8,349,0,clouds took on fantastic shapes and scurried here and there in the
8,350,0,faint dawn wind
8,351,0,"“I spoke to her,” he muttered, after a long silence"
8,351,1, “I told her she
8,352,0,might fool me but she couldn’t fool God
8,352,1, I took her to the
8,353,0,window”—with an effort he got up and walked to the rear window and
8,354,0,leaned with his face pressed against it—“and I said ‘God knows what
8,355,0,"you’ve been doing, everything you’ve been doing"
8,355,1," You may fool me, but"
8,356,0,you can’t fool God
8,356,1,’ ”
8,357,0,"Standing behind him, Michaelis saw with a shock that he was looking at"
8,358,0,the eyes of Doctor T
8,358,1, J
8,358,2," Eckleburg, which had just emerged, pale and"
8,359,0,"enormous, from the dissolving night"
8,360,0,"“God sees everything,” repeated Wilson"
8,361,0,"“That’s an advertisement,” Michaelis assured him"
8,361,1, Something made him
8,362,0,turn away from the window and look back into the room
8,362,1, But Wilson
8,363,0,"stood there a long time, his face close to the window pane, nodding"
8,364,0,into the twilight
8,365,0,------------------------------------------------------------------------
8,366,0,"By six o’clock Michaelis was worn out, and grateful for the sound of a"
8,367,0,car stopping outside
8,367,1, It was one of the watchers of the night before
8,368,0,"who had promised to come back, so he cooked breakfast for three, which"
8,369,0,he and the other man ate together
8,369,1," Wilson was quieter now, and"
8,370,0,Michaelis went home to sleep
8,370,1, when he awoke four hours later and
8,371,0,"hurried back to the garage, Wilson was gone"
8,372,0,His movements—he was on foot all the time—were afterward traced to
8,373,0,"Port Roosevelt and then to Gad’s Hill, where he bought a sandwich that"
8,374,0,"he didn’t eat, and a cup of coffee"
8,374,1, He must have been tired and
8,375,0,"walking slowly, for he didn’t reach Gad’s Hill until noon"
8,375,1, Thus far
8,376,0,there was no difficulty in accounting for his time—there were boys who
8,377,0,"had seen a man “acting sort of crazy,” and motorists at whom he stared"
8,378,0,oddly from the side of the road
8,378,1, Then for three hours he disappeared
8,379,0,from view
8,379,1," The police, on the strength of what he said to Michaelis,"
8,380,0,"that he “had a way of finding out,” supposed that he spent that time"
8,381,0,"going from garage to garage thereabout, inquiring for a yellow car"
8,381,1, On
8,382,0,"the other hand, no garage man who had seen him ever came forward, and"
8,383,0,"perhaps he had an easier, surer way of finding out what he wanted to"
8,384,0,know
8,384,1," By half-past two he was in West Egg, where he asked someone the"
8,385,0,way to Gatsby’s house
8,385,1, So by that time he knew Gatsby’s name
8,386,0,------------------------------------------------------------------------
8,387,0,At two o’clock Gatsby put on his bathing-suit and left word with the
8,388,0,butler that if anyone phoned word was to be brought to him at the
8,389,0,pool
8,389,1, He stopped at the garage for a pneumatic mattress that had
8,390,0,"amused his guests during the summer, and the chauffeur helped him to"
8,391,0,pump it up
8,391,1, Then he gave instructions that the open car wasn’t to be
8,392,0,"taken out under any circumstances—and this was strange, because the"
8,393,0,front right fender needed repair
8,394,0,Gatsby shouldered the mattress and started for the pool
8,394,1, Once he
8,395,0,"stopped and shifted it a little, and the chauffeur asked him if he"
8,396,0,"needed help, but he shook his head and in a moment disappeared among"
8,397,0,the yellowing trees
8,398,0,"No telephone message arrived, but the butler went without his sleep"
8,399,0,and waited for it until four o’clock—until long after there was anyone
8,400,0,to give it to if it came
8,400,1, I have an idea that Gatsby himself didn’t
8,401,0,"believe it would come, and perhaps he no longer cared"
8,401,1, If that was
8,402,0,"true he must have felt that he had lost the old warm world, paid a"
8,403,0,high price for living too long with a single dream
8,403,1, He must have
8,404,0,looked up at an unfamiliar sky through frightening leaves and shivered
8,405,0,as he found what a grotesque thing a rose is and how raw the sunlight
8,406,0,was upon the scarcely created grass
8,406,1," A new world, material without"
8,407,0,"being real, where poor ghosts, breathing dreams like air, drifted"
8,408,0,"fortuitously about … like that ashen, fantastic figure gliding toward"
8,409,0,him through the amorphous trees
8,410,0,The chauffeur—he was one of Wolfshiem’s protégés—heard the
8,411,0,shots—afterwards he could only say that he hadn’t thought anything
8,412,0,much about them
8,412,1, I drove from the station directly to Gatsby’s house
8,413,0,and my rushing anxiously up the front steps was the first thing that
8,414,0,alarmed anyone
8,414,1," But they knew then, I firmly believe"
8,414,2, With scarcely a
8,415,0,"word said, four of us, the chauffeur, butler, gardener, and I hurried"
8,416,0,down to the pool
8,417,0,"There was a faint, barely perceptible movement of the water as the"
8,418,0,fresh flow from one end urged its way toward the drain at the other
8,419,0,"With little ripples that were hardly the shadows of waves, the laden"
8,420,0,mattress moved irregularly down the pool
8,420,1, A small gust of wind that
8,421,0,scarcely corrugated the surface was enough to disturb its accidental
8,422,0,course with its accidental burden
8,422,1, The touch of a cluster of leaves
8,423,0,"revolved it slowly, tracing, like the leg of transit, a thin red"
8,424,0,circle in the water
8,425,0,It was after we started with Gatsby toward the house that the gardener
8,426,0,"saw Wilson’s body a little way off in the grass, and the holocaust was"
8,427,0,complete
9,0,0,"After two years I remember the rest of that day, and that night and"
9,1,0,"the next day, only as an endless drill of police and photographers and"
9,2,0,newspaper men in and out of Gatsby’s front door
9,2,1, A rope stretched
9,3,0,"across the main gate and a policeman by it kept out the curious, but"
9,4,0,"little boys soon discovered that they could enter through my yard, and"
9,5,0,there were always a few of them clustered open-mouthed about the
9,6,0,pool
9,6,1," Someone with a positive manner, perhaps a detective, used the"
9,7,0,"expression “madman” as he bent over Wilson’s body that afternoon, and"
9,8,0,the adventitious authority of his voice set the key for the newspaper
9,9,0,reports next morning
9,10,0,"Most of those reports were a nightmare—grotesque, circumstantial,"
9,11,0,"eager, and untrue"
9,11,1, When Michaelis’s testimony at the inquest brought
9,12,0,to light Wilson’s suspicions of his wife I thought the whole tale
9,13,0,"would shortly be served up in racy pasquinade—but Catherine, who might"
9,14,0,"have said anything, didn’t say a word"
9,14,1, She showed a surprising amount
9,15,0,of character about it too—looked at the coroner with determined eyes
9,16,0,"under that corrected brow of hers, and swore that her sister had never"
9,17,0,"seen Gatsby, that her sister was completely happy with her husband,"
9,18,0,that her sister had been into no mischief whatever
9,18,1, She convinced
9,19,0,"herself of it, and cried into her handkerchief, as if the very"
9,20,0,suggestion was more than she could endure
9,20,1, So Wilson was reduced to a
9,21,0,man “deranged by grief” in order that the case might remain in its
9,22,0,simplest form
9,22,1, And it rested there
9,23,0,But all this part of it seemed remote and unessential
9,23,1, I found myself
9,24,0,"on Gatsby’s side, and alone"
9,24,1, From the moment I telephoned news of the
9,25,0,"catastrophe to West Egg village, every surmise about him, and every"
9,26,0,"practical question, was referred to me"
9,26,1, At first I was surprised and
9,27,0,confused
9,27,1," then, as he lay in his house and didn’t move or breathe or"
9,28,0,"speak, hour upon hour, it grew upon me that I was responsible, because"
9,29,0,"no one else was interested—interested, I mean, with that intense"
9,30,0,personal interest to which everyone has some vague right at the end
9,31,0,"I called up Daisy half an hour after we found him, called her"
9,32,0,instinctively and without hesitation
9,32,1, But she and Tom had gone away
9,33,0,"early that afternoon, and taken baggage with them"
9,34,0,“Left no address
9,34,1,”
9,35,0,“No
9,35,1,”
9,36,0,“Say when they’d be back
9,36,1,”
9,37,0,“No
9,37,1,”
9,38,0,“Any idea where they are
9,38,1, How I could reach them
9,38,2,”
9,39,0,“I don’t know
9,39,1, Can’t say
9,39,2,”
9,40,0,I wanted to get somebody for him
9,40,1, I wanted to go into the room where
9,41,0,he lay and reassure him
9,41,1," “I’ll get somebody for you, Gatsby"
9,41,2, Don’t
9,42,0,worry
9,42,1, Just trust me and I’ll get somebody for you—”
9,43,0,Meyer Wolfshiem’s name wasn’t in the phone book
9,43,1, The butler gave me
9,44,0,"his office address on Broadway, and I called Information, but by the"
9,45,0,"time I had the number it was long after five, and no one answered the"
9,46,0,phone
9,47,0,“Will you ring again
9,47,1,”
9,48,0,“I’ve rung three times
9,48,1,”
9,49,0,“It’s very important
9,49,1,”
9,50,0,“Sorry
9,50,1, I’m afraid no one’s there
9,50,2,”
9,51,0,I went back to the drawing-room and thought for an instant that they
9,52,0,"were chance visitors, all these official people who suddenly filled"
9,53,0,it
9,53,1," But, though they drew back the sheet and looked at Gatsby with"
9,54,0,"shocked eyes, his protest continued in my brain"
9,55,0,"“Look here, old sport, you’ve got to get somebody for me"
9,55,1, You’ve got
9,56,0,to try hard
9,56,1, I can’t go through this alone
9,56,2,”
9,57,0,"Someone started to ask me questions, but I broke away and going"
9,58,0,upstairs looked hastily through the unlocked parts of his desk—he’d
9,59,0,never told me definitely that his parents were dead
9,59,1, But there was
9,60,0,"nothing—only the picture of Dan Cody, a token of forgotten violence,"
9,61,0,staring down from the wall
9,62,0,"Next morning I sent the butler to New York with a letter to Wolfshiem,"
9,63,0,which asked for information and urged him to come out on the next
9,64,0,train
9,64,1, That request seemed superfluous when I wrote it
9,64,2, I was sure
9,65,0,"he’d start when he saw the newspapers, just as I was sure there’d be a"
9,66,0,wire from Daisy before noon—but neither a wire nor Mr
9,66,1, Wolfshiem
9,67,0,arrived
9,67,1, no one arrived except more police and photographers and
9,68,0,newspaper men
9,68,1, When the butler brought back Wolfshiem’s answer I began
9,69,0,"to have a feeling of defiance, of scornful solidarity between Gatsby"
9,70,0,and me against them all
9,71,0,Dear Mr
9,71,1, Carraway
9,71,2, This has been one of the most terrible shocks of
9,72,0,my life to me I hardly can believe it that it is true at all
9,72,1, Such a
9,73,0,mad act as that man did should make us all think
9,73,1, I cannot come down
9,74,0,now as I am tied up in some very important business and cannot get
9,75,0,mixed up in this thing now
9,75,1, If there is anything I can do a little
9,76,0,later let me know in a letter by Edgar
9,76,1, I hardly know where I am when
9,77,0,I hear about a thing like this and am completely knocked down and
9,78,0,out
9,79,0,Yours truly
9,80,0,Meyer Wolfshiem
9,81,0,and then hasty addenda beneath
9,82,0,Let me know about the funeral etc do not know his family at all
9,83,0,When the phone rang that afternoon and Long Distance said Chicago was
9,84,0,calling I thought this would be Daisy at last
9,84,1, But the connection came
9,85,0,"through as a man’s voice, very thin and far away"
9,86,0,“This is Slagle speaking …”
9,87,0,“Yes
9,87,1,” The name was unfamiliar
9,88,0,"“Hell of a note, isn’t it"
9,88,1, Get my wire
9,88,2,”
9,89,0,“There haven’t been any wires
9,89,1,”
9,90,0,"“Young Parke’s in trouble,” he said rapidly"
9,90,1, “They picked him up when
9,91,0,he handed the bonds over the counter
9,91,1, They got a circular from New
9,92,0,York giving ’em the numbers just five minutes before
9,92,1, What d’you know
9,93,0,"about that, hey"
9,93,1, You never can tell in these hick towns—”
9,94,0,“Hello
9,94,1,” I interrupted breathlessly
9,94,2, “Look here—this isn’t Mr
9,95,0,Gatsby
9,95,1, Mr
9,95,2, Gatsby’s dead
9,95,3,”
9,96,0,"There was a long silence on the other end of the wire, followed by an"
9,97,0,exclamation … then a quick squawk as the connection was broken
9,98,0,------------------------------------------------------------------------
9,99,0,I think it was on the third day that a telegram signed Henry C
9,99,1, Gatz
9,100,0,arrived from a town in Minnesota
9,100,1, It said only that the sender was
9,101,0,leaving immediately and to postpone the funeral until he came
9,102,0,"It was Gatsby’s father, a solemn old man, very helpless and dismayed,"
9,103,0,bundled up in a long cheap ulster against the warm September day
9,103,1, His
9,104,0,"eyes leaked continuously with excitement, and when I took the bag and"
9,105,0,umbrella from his hands he began to pull so incessantly at his sparse
9,106,0,grey beard that I had difficulty in getting off his coat
9,106,1, He was on
9,107,0,"the point of collapse, so I took him into the music-room and made him"
9,108,0,sit down while I sent for something to eat
9,108,1," But he wouldn’t eat, and"
9,109,0,the glass of milk spilled from his trembling hand
9,110,0,"“I saw it in the Chicago newspaper,” he said"
9,110,1, “It was all in the
9,111,0,Chicago newspaper
9,111,1, I started right away
9,111,2,”
9,112,0,“I didn’t know how to reach you
9,112,1,”
9,113,0,"His eyes, seeing nothing, moved ceaselessly about the room"
9,114,0,"“It was a madman,” he said"
9,114,1, “He must have been mad
9,114,2,”
9,115,0,“Wouldn’t you like some coffee
9,115,1,” I urged him
9,116,0,“I don’t want anything
9,116,1," I’m all right now, Mr"
9,116,2,—”
9,117,0,“Carraway
9,117,1,”
9,118,0,"“Well, I’m all right now"
9,118,1, Where have they got Jimmy
9,118,2,”
9,119,0,"I took him into the drawing-room, where his son lay, and left him"
9,120,0,there
9,120,1, Some little boys had come up on the steps and were looking into
9,121,0,the hall
9,121,1," when I told them who had arrived, they went reluctantly"
9,122,0,away
9,123,0,After a little while Mr
9,123,1," Gatz opened the door and came out, his mouth"
9,124,0,"ajar, his face flushed slightly, his eyes leaking isolated and"
9,125,0,unpunctual tears
9,125,1, He had reached an age where death no longer has the
9,126,0,"quality of ghastly surprise, and when he looked around him now for the"
9,127,0,first time and saw the height and splendour of the hall and the great
9,128,0,"rooms opening out from it into other rooms, his grief began to be"
9,129,0,mixed with an awed pride
9,129,1, I helped him to a bedroom upstairs
9,129,2, while he
9,130,0,took off his coat and vest I told him that all arrangements had been
9,131,0,deferred until he came
9,132,0,"“I didn’t know what you’d want, Mr"
9,132,1, Gatsby—”
9,133,0,“Gatz is my name
9,133,1,”
9,134,0,“—Mr
9,134,1, Gatz
9,134,2, I thought you might want to take the body West
9,134,3,”
9,135,0,He shook his head
9,136,0,“Jimmy always liked it better down East
9,136,1, He rose up to his position in
9,137,0,the East
9,137,1," Were you a friend of my boy’s, Mr"
9,137,2,—
9,137,3,”
9,138,0,“We were close friends
9,138,1,”
9,139,0,"“He had a big future before him, you know"
9,139,1," He was only a young man,"
9,140,0,but he had a lot of brain power here
9,140,1,”
9,141,0,"He touched his head impressively, and I nodded"
9,142,0,"“If he’d of lived, he’d of been a great man"
9,142,1, A man like James J
9,143,0,Hill
9,143,1, He’d of helped build up the country
9,143,2,”
9,144,0,"“That’s true,” I said, uncomfortably"
9,145,0,"He fumbled at the embroidered coverlet, trying to take it from the"
9,146,0,"bed, and lay down stiffly—was instantly asleep"
9,147,0,"That night an obviously frightened person called up, and demanded to"
9,148,0,know who I was before he would give his name
9,149,0,“This is Mr
9,149,1," Carraway,” I said"
9,150,0,“Oh
9,150,1,” He sounded relieved
9,150,2, “This is Klipspringer
9,150,3,”
9,151,0,"I was relieved too, for that seemed to promise another friend at"
9,152,0,Gatsby’s grave
9,152,1, I didn’t want it to be in the papers and draw a
9,153,0,"sightseeing crowd, so I’d been calling up a few people myself"
9,153,1, They
9,154,0,were hard to find
9,155,0,"“The funeral’s tomorrow,” I said"
9,155,1," “Three o’clock, here at the house"
9,156,0,I wish you’d tell anybody who’d be interested
9,156,1,”
9,157,0,"“Oh, I will,” he broke out hastily"
9,157,1, “Of course I’m not likely to see
9,158,0,"anybody, but if I do"
9,158,1,”
9,159,0,His tone made me suspicious
9,160,0,“Of course you’ll be there yourself
9,160,1,”
9,161,0,"“Well, I’ll certainly try"
9,161,1, What I called up about is—”
9,162,0,"“Wait a minute,” I interrupted"
9,162,1, “How about saying you’ll come
9,162,2,”
9,163,0,"“Well, the fact is—the truth of the matter is that I’m staying with"
9,164,0,"some people up here in Greenwich, and they rather expect me to be with"
9,165,0,them tomorrow
9,165,1," In fact, there’s a sort of picnic or something"
9,165,2, Of
9,166,0,course I’ll do my best to get away
9,166,1,”
9,167,0,I ejaculated an unrestrained “Huh
9,167,1,"” and he must have heard me, for he"
9,168,0,went on nervously
9,169,0,“What I called up about was a pair of shoes I left there
9,169,1, I wonder if
9,170,0,it’d be too much trouble to have the butler send them on
9,170,1," You see,"
9,171,0,"they’re tennis shoes, and I’m sort of helpless without them"
9,171,1, My
9,172,0,address is care of B
9,172,1, F
9,172,2,—”
9,173,0,"I didn’t hear the rest of the name, because I hung up the receiver"
9,174,0,After that I felt a certain shame for Gatsby—one gentleman to whom I
9,175,0,telephoned implied that he had got what he deserved
9,175,1," However, that was"
9,176,0,"my fault, for he was one of those who used to sneer most bitterly at"
9,177,0,"Gatsby on the courage of Gatsby’s liquor, and I should have known"
9,178,0,better than to call him
9,179,0,The morning of the funeral I went up to New York to see Meyer
9,180,0,Wolfshiem
9,180,1, I couldn’t seem to reach him any other way
9,180,2, The door that I
9,181,0,"pushed open, on the advice of an elevator boy, was marked “The"
9,182,0,"Swastika Holding Company,” and at first there didn’t seem to be anyone"
9,183,0,inside
9,183,1," But when I’d shouted “hello” several times in vain, an"
9,184,0,"argument broke out behind a partition, and presently a lovely Jewess"
9,185,0,appeared at an interior door and scrutinized me with black hostile
9,186,0,eyes
9,187,0,"“Nobody’s in,” she said"
9,187,1, “Mr
9,187,2, Wolfshiem’s gone to Chicago
9,187,3,”
9,188,0,"The first part of this was obviously untrue, for someone had begun to"
9,189,0,"whistle “The Rosary,” tunelessly, inside"
9,190,0,“Please say that Mr
9,190,1, Carraway wants to see him
9,190,2,”
9,191,0,"“I can’t get him back from Chicago, can I"
9,191,1,”
9,192,0,"At this moment a voice, unmistakably Wolfshiem’s, called “Stella"
9,192,1,”
9,193,0,from the other side of the door
9,194,0,"“Leave your name on the desk,” she said quickly"
9,194,1, “I’ll give it to him
9,195,0,when he gets back
9,195,1,”
9,196,0,“But I know he’s there
9,196,1,”
9,197,0,She took a step toward me and began to slide her hands indignantly up
9,198,0,and down her hips
9,199,0,"“You young men think you can force your way in here any time,” she"
9,200,0,scolded
9,200,1, “We’re getting sickantired of it
9,200,2," When I say he’s in Chicago,"
9,201,0,he’s in Chicago
9,201,1,”
9,202,0,I mentioned Gatsby
9,203,0,“Oh-h
9,203,1,” She looked at me over again
9,203,2, “Will you just—What was your
9,204,0,name
9,204,1,”
9,205,0,She vanished
9,205,1, In a moment Meyer Wolfshiem stood solemnly in the
9,206,0,"doorway, holding out both hands"
9,206,1," He drew me into his office, remarking"
9,207,0,"in a reverent voice that it was a sad time for all of us, and offered"
9,208,0,me a cigar
9,209,0,"“My memory goes back to when first I met him,” he said"
9,209,1, “A young major
9,210,0,just out of the army and covered over with medals he got in the war
9,211,0,He was so hard up he had to keep on wearing his uniform because he
9,212,0,couldn’t buy some regular clothes
9,212,1, First time I saw him was when he
9,213,0,came into Winebrenner’s poolroom at Forty-third Street and asked for a
9,214,0,job
9,214,1, He hadn’t eat anything for a couple of days
9,214,2, ‘Come on have some
9,215,0,"lunch with me,’ I said"
9,215,1, He ate more than four dollars’ worth of food
9,216,0,in half an hour
9,216,1,”
9,217,0,“Did you start him in business
9,217,1,” I inquired
9,218,0,“Start him
9,218,1, I made him
9,218,2,”
9,219,0,“Oh
9,219,1,”
9,220,0,"“I raised him up out of nothing, right out of the gutter"
9,220,1, I saw right
9,221,0,"away he was a fine-appearing, gentlemanly young man, and when he told"
9,222,0,me he was at Oggsford I knew I could use him good
9,222,1, I got him to join
9,223,0,the American Legion and he used to stand high there
9,223,1, Right off he did
9,224,0,some work for a client of mine up to Albany
9,224,1, We were so thick like
9,225,0,that in everything”—he held up two bulbous fingers—“always together
9,225,1,”
9,226,0,I wondered if this partnership had included the World’s Series
9,227,0,transaction in 1919
9,228,0,"“Now he’s dead,” I said after a moment"
9,228,1," “You were his closest friend,"
9,229,0,so I know you’ll want to come to his funeral this afternoon
9,229,1,”
9,230,0,“I’d like to come
9,230,1,”
9,231,0,"“Well, come then"
9,231,1,”
9,232,0,"The hair in his nostrils quivered slightly, and as he shook his head"
9,233,0,his eyes filled with tears
9,234,0,"“I can’t do it—I can’t get mixed up in it,” he said"
9,235,0,“There’s nothing to get mixed up in
9,235,1, It’s all over now
9,235,2,”
9,236,0,“When a man gets killed I never like to get mixed up in it in any
9,237,0,way
9,237,1, I keep out
9,237,2, When I was a young man it was different—if a friend
9,238,0,"of mine died, no matter how, I stuck with them to the end"
9,238,1, You may
9,239,0,"think that’s sentimental, but I mean it—to the bitter end"
9,239,1,”
9,240,0,"I saw that for some reason of his own he was determined not to come,"
9,241,0,so I stood up
9,242,0,“Are you a college man
9,242,1,” he inquired suddenly
9,243,0,"For a moment I thought he was going to suggest a “gonnegtion,” but he"
9,244,0,only nodded and shook my hand
9,245,0,“Let us learn to show our friendship for a man when he is alive and
9,246,0,"not after he is dead,” he suggested"
9,246,1, “After that my own rule is to let
9,247,0,everything alone
9,247,1,”
9,248,0,When I left his office the sky had turned dark and I got back to West
9,249,0,Egg in a drizzle
9,249,1, After changing my clothes I went next door and found
9,250,0,Mr
9,250,1, Gatz walking up and down excitedly in the hall
9,250,2, His pride in his
9,251,0,son and in his son’s possessions was continually increasing and now he
9,252,0,had something to show me
9,253,0,“Jimmy sent me this picture
9,253,1,” He took out his wallet with trembling
9,254,0,fingers
9,254,1, “Look there
9,254,2,”
9,255,0,"It was a photograph of the house, cracked in the corners and dirty"
9,256,0,with many hands
9,256,1, He pointed out every detail to me eagerly
9,256,2, “Look
9,257,0,there
9,257,1,” and then sought admiration from my eyes
9,257,2, He had shown it so
9,258,0,often that I think it was more real to him now than the house itself
9,259,0,“Jimmy sent it to me
9,259,1, I think it’s a very pretty picture
9,259,2, It shows up
9,260,0,well
9,260,1,”
9,261,0,“Very well
9,261,1, Had you seen him lately
9,261,2,”
9,262,0,“He come out to see me two years ago and bought me the house I live in
9,263,0,now
9,263,1," Of course we was broke up when he run off from home, but I see"
9,264,0,now there was a reason for it
9,264,1, He knew he had a big future in front of
9,265,0,him
9,265,1, And ever since he made a success he was very generous with me
9,265,2,”
9,266,0,"He seemed reluctant to put away the picture, held it for another"
9,267,0,"minute, lingeringly, before my eyes"
9,267,1, Then he returned the wallet and
9,268,0,pulled from his pocket a ragged old copy of a book called Hopalong
9,269,0,Cassidy
9,270,0,"“Look here, this is a book he had when he was a boy"
9,270,1, It just shows
9,271,0,you
9,271,1,”
9,272,0,He opened it at the back cover and turned it around for me to see
9,272,1, On
9,273,0,"the last flyleaf was printed the word schedule, and the date September"
9,274,0,"12, 1906"
9,274,1, And underneath
9,275,0,Rise from bed                                  6
9,275,1,00      a
9,275,2,m
9,276,0,Dumbell exercise and wall-scaling              6
9,276,1,15-6
9,276,2,30 ”
9,277,0,"Study electricity, etc"
9,277,1,                        7
9,277,2,15-8
9,277,3,15 ”
9,278,0,Work                                           8
9,278,1,30-4
9,278,2,30 p
9,278,3,m
9,279,0,Baseball and sports                            4
9,279,1,30-5
9,279,2,00 ”
9,280,0,"Practise elocution, poise and how to attain it 5"
9,280,1,00-6
9,280,2,00 ”
9,281,0,Study needed inventions                        7
9,281,1,00-9
9,281,2,00 ”
9,282,0,General Resolves
9,283,0,"* No wasting time at Shafters or [a name, indecipherable]"
9,284,0,* No more smokeing or chewing
9,285,0,* Bath every other day
9,286,0,* Read one improving book or magazine per week
9,287,0,* Save $5
9,287,1,00 [crossed out] $3
9,287,2,00 per week
9,288,0,* Be better to parents
9,289,0,"“I came across this book by accident,” said the old man"
9,289,1, “It just
9,290,0,"shows you, don’t it"
9,290,1,”
9,291,0,“It just shows you
9,291,1,”
9,292,0,“Jimmy was bound to get ahead
9,292,1, He always had some resolves like this
9,293,0,or something
9,293,1, Do you notice what he’s got about improving his mind
9,293,2, He
9,294,0,was always great for that
9,294,1," He told me I et like a hog once, and I beat"
9,295,0,him for it
9,295,1,”
9,296,0,"He was reluctant to close the book, reading each item aloud and then"
9,297,0,looking eagerly at me
9,297,1, I think he rather expected me to copy down the
9,298,0,list for my own use
9,299,0,"A little before three the Lutheran minister arrived from Flushing, and"
9,300,0,I began to look involuntarily out the windows for other cars
9,300,1, So did
9,301,0,Gatsby’s father
9,301,1, And as the time passed and the servants came in and
9,302,0,"stood waiting in the hall, his eyes began to blink anxiously, and he"
9,303,0,"spoke of the rain in a worried, uncertain way"
9,303,1, The minister glanced
9,304,0,"several times at his watch, so I took him aside and asked him to wait"
9,305,0,for half an hour
9,305,1, But it wasn’t any use
9,305,2, Nobody came
9,306,0,------------------------------------------------------------------------
9,307,0,About five o’clock our procession of three cars reached the cemetery
9,308,0,"and stopped in a thick drizzle beside the gate—first a motor hearse,"
9,309,0,"horribly black and wet, then Mr"
9,309,1, Gatz and the minister and me in the
9,310,0,"limousine, and a little later four or five servants and the postman"
9,311,0,"from West Egg, in Gatsby’s station wagon, all wet to the skin"
9,311,1, As we
9,312,0,started through the gate into the cemetery I heard a car stop and then
