line_num,token_num,token_str,term_str
5723,7,long,long
5723,8,after,after
5723,9,there,there
5723,10,was,was
5723,11,anyone,anyone
5724,0,to,to
5724,1,give,give
5724,2,it,it
5724,3,to,to
5724,4,if,if
5724,5,it,it
5724,6,came.,came
5724,7,I,i
5724,8,have,have
5724,9,an,an
5724,10,idea,idea
5724,11,that,that
5724,12,Gatsby,gatsby
5724,13,himself,himself
5724,14,didn’t,didnt
5725,0,believe,believe
5725,1,it,it
5725,2,would,would
5725,3,"come,",come
5725,4,and,and
5725,5,perhaps,perhaps
5725,6,he,he
5725,7,no,no
5725,8,longer,longer
5725,9,cared.,cared
5725,10,If,if
5725,11,that,that
5725,12,was,was
5726,0,true,true
5726,1,he,he
5726,2,must,must
5726,3,have,have
5726,4,felt,felt
5726,5,that,that
5726,6,he,he
5726,7,had,had
5726,8,lost,lost
5726,9,the,the
5726,10,old,old
5726,11,warm,warm
5726,12,"world,",world
5726,13,paid,paid
5726,14,a,a
5727,0,high,high
5727,1,price,price
5727,2,for,for
5727,3,living,living
5727,4,too,too
5727,5,long,long
5727,6,with,with
5727,7,a,a
5727,8,single,single
5727,9,dream.,dream
5727,10,He,he
5727,11,must,must
5727,12,have,have
5728,0,looked,looked
5728,1,up,up
5728,2,at,at
5728,3,an,an
5728,4,unfamiliar,unfamiliar
5728,5,sky,sky
5728,6,through,through
5728,7,frightening,frightening
5728,8,leaves,leaves
5728,9,and,and
5728,10,shivered,shivered
5729,0,as,as
5729,1,he,he
5729,2,found,found
5729,3,what,what
5729,4,a,a
5729,5,grotesque,grotesque
5729,6,thing,thing
5729,7,a,a
5729,8,rose,rose
5729,9,is,is
5729,10,and,and
5729,11,how,how
5729,12,raw,raw
5729,13,the,the
5729,14,sunlight,sunlight
5730,0,was,was
5730,1,upon,upon
5730,2,the,the
5730,3,scarcely,scarcely
5730,4,created,created
5730,5,grass.,grass
5730,6,A,a
5730,7,new,new
5730,8,"world,",world
5730,9,material,material
5730,10,without,without
5731,0,being,being
5731,1,"real,",real
5731,2,where,where
5731,3,poor,poor
5731,4,"ghosts,",ghosts
5731,5,breathing,breathing
5731,6,dreams,dreams
5731,7,like,like
5731,8,"air,",air
5731,9,drifted,drifted
5732,0,fortuitously,fortuitously
5732,1,about,about
5732,2,…,
5732,3,like,like
5732,4,that,that
5732,5,"ashen,",ashen
5732,6,fantastic,fantastic
5732,7,figure,figure
5732,8,gliding,gliding
5732,9,toward,toward
5733,0,him,him
5733,1,through,through
5733,2,the,the
5733,3,amorphous,amorphous
5733,4,trees.,trees
5735,0,The,the
5735,1,chauffeur—he,chauffeurhe
5735,2,was,was
5735,3,one,one
5735,4,of,of
5735,5,Wolfshiem’s,wolfshiems
5735,6,protégés—heard,protégésheard
5735,7,the,the
5736,0,shots—afterwards,shotsafterwards
5736,1,he,he
5736,2,could,could
5736,3,only,only
5736,4,say,say
5736,5,that,that
5736,6,he,he
5736,7,hadn’t,hadnt
5736,8,thought,thought
5736,9,anything,anything
5737,0,much,much
5737,1,about,about
5737,2,them.,them
5737,3,I,i
5737,4,drove,drove
5737,5,from,from
5737,6,the,the
5737,7,station,station
5737,8,directly,directly
5737,9,to,to
5737,10,Gatsby’s,gatsbys
5737,11,house,house
5738,0,and,and
5738,1,my,my
5738,2,rushing,rushing
5738,3,anxiously,anxiously
5738,4,up,up
5738,5,the,the
5738,6,front,front
5738,7,steps,steps
5738,8,was,was
5738,9,the,the
5738,10,first,first
5738,11,thing,thing
5738,12,that,that
5739,0,alarmed,alarmed
5739,1,anyone.,anyone
5739,2,But,but
5739,3,they,they
5739,4,knew,knew
5739,5,"then,",then
5739,6,I,i
5739,7,firmly,firmly
5739,8,believe.,believe
5739,9,With,with
5739,10,scarcely,scarcely
5739,11,a,a
5740,0,word,word
5740,1,"said,",said
5740,2,four,four
5740,3,of,of
5740,4,"us,",us
5740,5,the,the
5740,6,"chauffeur,",chauffeur
5740,7,"butler,",butler
5740,8,"gardener,",gardener
5740,9,and,and
5740,10,I,i
5740,11,hurried,hurried
5741,0,down,down
5741,1,to,to
5741,2,the,the
5741,3,pool.,pool
5743,0,There,there
5743,1,was,was
5743,2,a,a
5743,3,"faint,",faint
5743,4,barely,barely
5743,5,perceptible,perceptible
5743,6,movement,movement
5743,7,of,of
5743,8,the,the
5743,9,water,water
5743,10,as,as
5743,11,the,the
5744,0,fresh,fresh
5744,1,flow,flow
5744,2,from,from
5744,3,one,one
5744,4,end,end
5744,5,urged,urged
5744,6,its,its
5744,7,way,way
5744,8,toward,toward
5744,9,the,the
5744,10,drain,drain
5744,11,at,at
5744,12,the,the
5744,13,other.,other
5745,0,With,with
5745,1,little,little
5745,2,ripples,ripples
5745,3,that,that
5745,4,were,were
5745,5,hardly,hardly
5745,6,the,the
5745,7,shadows,shadows
5745,8,of,of
5745,9,"waves,",waves
5745,10,the,the
5745,11,laden,laden
5746,0,mattress,mattress
5746,1,moved,moved
5746,2,irregularly,irregularly
5746,3,down,down
5746,4,the,the
5746,5,pool.,pool
5746,6,A,a
5746,7,small,small
5746,8,gust,gust
5746,9,of,of
5746,10,wind,wind
5746,11,that,that
5747,0,scarcely,scarcely
5747,1,corrugated,corrugated
5747,2,the,the
5747,3,surface,surface
5747,4,was,was
5747,5,enough,enough
5747,6,to,to
5747,7,disturb,disturb
5747,8,its,its
5747,9,accidental,accidental
5748,0,course,course
5748,1,with,with
5748,2,its,its
5748,3,accidental,accidental
5748,4,burden.,burden
5748,5,The,the
5748,6,touch,touch
5748,7,of,of
5748,8,a,a
5748,9,cluster,cluster
5748,10,of,of
5748,11,leaves,leaves
5749,0,revolved,revolved
5749,1,it,it
5749,2,"slowly,",slowly
5749,3,"tracing,",tracing
5749,4,like,like
5749,5,the,the
5749,6,leg,leg
5749,7,of,of
5749,8,"transit,",transit
5749,9,a,a
5749,10,thin,thin
5749,11,red,red
5750,0,circle,circle
5750,1,in,in
5750,2,the,the
5750,3,water.,water
5752,0,It,it
5752,1,was,was
5752,2,after,after
5752,3,we,we
5752,4,started,started
5752,5,with,with
5752,6,Gatsby,gatsby
5752,7,toward,toward
5752,8,the,the
5752,9,house,house
5752,10,that,that
5752,11,the,the
5752,12,gardener,gardener
5753,0,saw,saw
5753,1,Wilson’s,wilsons
5753,2,body,body
5753,3,a,a
5753,4,little,little
5753,5,way,way
5753,6,off,off
5753,7,in,in
5753,8,the,the
5753,9,"grass,",grass
5753,10,and,and
5753,11,the,the
5753,12,holocaust,holocaust
5753,13,was,was
5754,0,complete.,complete
5757,0,IX,ix
5759,0,After,after
5759,1,two,two
5759,2,years,years
5759,3,I,i
5759,4,remember,remember
5759,5,the,the
5759,6,rest,rest
5759,7,of,of
5759,8,that,that
5759,9,"day,",day
5759,10,and,and
5759,11,that,that
5759,12,night,night
5759,13,and,and
5760,0,the,the
5760,1,next,next
5760,2,"day,",day
5760,3,only,only
5760,4,as,as
5760,5,an,an
5760,6,endless,endless
5760,7,drill,drill
5760,8,of,of
5760,9,police,police
5760,10,and,and
5760,11,photographers,photographers
5760,12,and,and
5761,0,newspaper,newspaper
5761,1,men,men
5761,2,in,in
5761,3,and,and
5761,4,out,out
5761,5,of,of
5761,6,Gatsby’s,gatsbys
5761,7,front,front
5761,8,door.,door
5761,9,A,a
5761,10,rope,rope
5761,11,stretched,stretched
5762,0,across,across
5762,1,the,the
5762,2,main,main
5762,3,gate,gate
5762,4,and,and
5762,5,a,a
5762,6,policeman,policeman
5762,7,by,by
5762,8,it,it
5762,9,kept,kept
5762,10,out,out
5762,11,the,the
5762,12,"curious,",curious
5762,13,but,but
5763,0,little,little
5763,1,boys,boys
5763,2,soon,soon
5763,3,discovered,discovered
5763,4,that,that
5763,5,they,they
5763,6,could,could
5763,7,enter,enter
5763,8,through,through
5763,9,my,my
5763,10,"yard,",yard
5763,11,and,and
5764,0,there,there
5764,1,were,were
5764,2,always,always
5764,3,a,a
5764,4,few,few
5764,5,of,of
5764,6,them,them
5764,7,clustered,clustered
5764,8,open-mouthed,openmouthed
5764,9,about,about
5764,10,the,the
5765,0,pool.,pool
5765,1,Someone,someone
5765,2,with,with
5765,3,a,a
5765,4,positive,positive
5765,5,"manner,",manner
5765,6,perhaps,perhaps
5765,7,a,a
5765,8,"detective,",detective
5765,9,used,used
5765,10,the,the
5766,0,expression,expression
5766,1,“madman”,madman
5766,2,as,as
5766,3,he,he
5766,4,bent,bent
5766,5,over,over
5766,6,Wilson’s,wilsons
5766,7,body,body
5766,8,that,that
5766,9,"afternoon,",afternoon
5766,10,and,and
5767,0,the,the
5767,1,adventitious,adventitious
5767,2,authority,authority
5767,3,of,of
5767,4,his,his
5767,5,voice,voice
5767,6,set,set
5767,7,the,the
5767,8,key,key
5767,9,for,for
5767,10,the,the
5767,11,newspaper,newspaper
5768,0,reports,reports
5768,1,next,next
5768,2,morning.,morning
5770,0,Most,most
5770,1,of,of
5770,2,those,those
5770,3,reports,reports
5770,4,were,were
5770,5,a,a
5770,6,"nightmare—grotesque,",nightmaregrotesque
5770,7,"circumstantial,",circumstantial
5771,0,"eager,",eager
5771,1,and,and
5771,2,untrue.,untrue
5771,3,When,when
5771,4,Michaelis’s,michaeliss
5771,5,testimony,testimony
5771,6,at,at
5771,7,the,the
5771,8,inquest,inquest
5771,9,brought,brought
5772,0,to,to
5772,1,light,light
5772,2,Wilson’s,wilsons
5772,3,suspicions,suspicions
5772,4,of,of
5772,5,his,his
5772,6,wife,wife
5772,7,I,i
5772,8,thought,thought
5772,9,the,the
5772,10,whole,whole
5772,11,tale,tale
5773,0,would,would
5773,1,shortly,shortly
5773,2,be,be
5773,3,served,served
5773,4,up,up
5773,5,in,in
5773,6,racy,racy
5773,7,pasquinade—but,pasquinadebut
5773,8,"Catherine,",catherine
5773,9,who,who
5773,10,might,might
5774,0,have,have
5774,1,said,said
5774,2,"anything,",anything
5774,3,didn’t,didnt
5774,4,say,say
5774,5,a,a
5774,6,word.,word
5774,7,She,she
5774,8,showed,showed
5774,9,a,a
5774,10,surprising,surprising
5774,11,amount,amount
5775,0,of,of
5775,1,character,character
5775,2,about,about
5775,3,it,it
5775,4,too—looked,toolooked
5775,5,at,at
5775,6,the,the
5775,7,coroner,coroner
5775,8,with,with
5775,9,determined,determined
5775,10,eyes,eyes
5776,0,under,under
5776,1,that,that
5776,2,corrected,corrected
5776,3,brow,brow
5776,4,of,of
5776,5,"hers,",hers
5776,6,and,and
5776,7,swore,swore
5776,8,that,that
5776,9,her,her
5776,10,sister,sister
5776,11,had,had
5776,12,never,never
5777,0,seen,seen
5777,1,"Gatsby,",gatsby
5777,2,that,that
5777,3,her,her
5777,4,sister,sister
5777,5,was,was
5777,6,completely,completely
5777,7,happy,happy
5777,8,with,with
5777,9,her,her
5777,10,"husband,",husband
5778,0,that,that
5778,1,her,her
5778,2,sister,sister
5778,3,had,had
5778,4,been,been
5778,5,into,into
5778,6,no,no
5778,7,mischief,mischief
5778,8,whatever.,whatever
5778,9,She,she
5778,10,convinced,convinced
5779,0,herself,herself
5779,1,of,of
5779,2,"it,",it
5779,3,and,and
5779,4,cried,cried
5779,5,into,into
5779,6,her,her
5779,7,"handkerchief,",handkerchief
5779,8,as,as
5779,9,if,if
5779,10,the,the
5779,11,very,very
5780,0,suggestion,suggestion
5780,1,was,was
5780,2,more,more
5780,3,than,than
5780,4,she,she
5780,5,could,could
5780,6,endure.,endure
5780,7,So,so
5780,8,Wilson,wilson
5780,9,was,was
5780,10,reduced,reduced
5780,11,to,to
5780,12,a,a
5781,0,man,man
5781,1,“deranged,deranged
5781,2,by,by
5781,3,grief”,grief
5781,4,in,in
5781,5,order,order
5781,6,that,that
5781,7,the,the
5781,8,case,case
5781,9,might,might
5781,10,remain,remain
5781,11,in,in
5781,12,its,its
5782,0,simplest,simplest
5782,1,form.,form
5782,2,And,and
5782,3,it,it
5782,4,rested,rested
5782,5,there.,there
5784,0,But,but
5784,1,all,all
5784,2,this,this
5784,3,part,part
5784,4,of,of
5784,5,it,it
5784,6,seemed,seemed
5784,7,remote,remote
5784,8,and,and
5784,9,unessential.,unessential
5784,10,I,i
5784,11,found,found
5784,12,myself,myself
5785,0,on,on
5785,1,Gatsby’s,gatsbys
5785,2,"side,",side
5785,3,and,and
5785,4,alone.,alone
5785,5,From,from
5785,6,the,the
5785,7,moment,moment
5785,8,I,i
5785,9,telephoned,telephoned
5785,10,news,news
5785,11,of,of
5785,12,the,the
5786,0,catastrophe,catastrophe
5786,1,to,to
5786,2,West,west
5786,3,Egg,egg
5786,4,"village,",village
5786,5,every,every
5786,6,surmise,surmise
5786,7,about,about
5786,8,"him,",him
5786,9,and,and
5786,10,every,every
5787,0,practical,practical
5787,1,"question,",question
5787,2,was,was
5787,3,referred,referred
5787,4,to,to
5787,5,me.,me
5787,6,At,at
5787,7,first,first
5787,8,I,i
5787,9,was,was
5787,10,surprised,surprised
5787,11,and,and
5788,0,confused;,confused
5788,1,"then,",then
5788,2,as,as
5788,3,he,he
5788,4,lay,lay
5788,5,in,in
5788,6,his,his
5788,7,house,house
5788,8,and,and
5788,9,didn’t,didnt
5788,10,move,move
5788,11,or,or
5788,12,breathe,breathe
5788,13,or,or
5789,0,"speak,",speak
5789,1,hour,hour
5789,2,upon,upon
5789,3,"hour,",hour
5789,4,it,it
5789,5,grew,grew
5789,6,upon,upon
5789,7,me,me
5789,8,that,that
5789,9,I,i
5789,10,was,was
5789,11,"responsible,",responsible
5789,12,because,because
5790,0,no,no
5790,1,one,one
5790,2,else,else
5790,3,was,was
5790,4,"interested—interested,",interestedinterested
5790,5,I,i
5790,6,"mean,",mean
5790,7,with,with
5790,8,that,that
5790,9,intense,intense
5791,0,personal,personal
5791,1,interest,interest
5791,2,to,to
5791,3,which,which
5791,4,everyone,everyone
5791,5,has,has
5791,6,some,some
5791,7,vague,vague
5791,8,right,right
5791,9,at,at
5791,10,the,the
5791,11,end.,end
5793,0,I,i
5793,1,called,called
5793,2,up,up
5793,3,Daisy,daisy
5793,4,half,half
5793,5,an,an
5793,6,hour,hour
5793,7,after,after
5793,8,we,we
5793,9,found,found
5793,10,"him,",him
5793,11,called,called
5793,12,her,her
5794,0,instinctively,instinctively
5794,1,and,and
5794,2,without,without
5794,3,hesitation.,hesitation
5794,4,But,but
5794,5,she,she
5794,6,and,and
5794,7,Tom,tom
5794,8,had,had
5794,9,gone,gone
5794,10,away,away
5795,0,early,early
5795,1,that,that
5795,2,"afternoon,",afternoon
5795,3,and,and
5795,4,taken,taken
5795,5,baggage,baggage
5795,6,with,with
5795,7,them.,them
5797,0,“Left,left
5797,1,no,no
5797,2,address?”,address
5799,0,“No.”,no
5801,0,“Say,say
5801,1,when,when
5801,2,they’d,theyd
5801,3,be,be
5801,4,back?”,back
5803,0,“No.”,no
5805,0,“Any,any
5805,1,idea,idea
5805,2,where,where
5805,3,they,they
5805,4,are?,are
5805,5,How,how
5805,6,I,i
5805,7,could,could
5805,8,reach,reach
5805,9,them?”,them
5807,0,“I,i
5807,1,don’t,dont
5807,2,know.,know
5807,3,Can’t,cant
5807,4,say.”,say
5809,0,I,i
5809,1,wanted,wanted
5809,2,to,to
5809,3,get,get
5809,4,somebody,somebody
5809,5,for,for
5809,6,him.,him
5809,7,I,i
5809,8,wanted,wanted
5809,9,to,to
5809,10,go,go
5809,11,into,into
5809,12,the,the
5809,13,room,room
5809,14,where,where
5810,0,he,he
5810,1,lay,lay
5810,2,and,and
5810,3,reassure,reassure
5810,4,him:,him
5810,5,“I’ll,ill
5810,6,get,get
5810,7,somebody,somebody
5810,8,for,for
5810,9,"you,",you
5810,10,Gatsby.,gatsby
5810,11,Don’t,dont
5811,0,worry.,worry
5811,1,Just,just
5811,2,trust,trust
5811,3,me,me
5811,4,and,and
5811,5,I’ll,ill
5811,6,get,get
5811,7,somebody,somebody
5811,8,for,for
5811,9,you—”,you
5813,0,Meyer,meyer
5813,1,Wolfshiem’s,wolfshiems
5813,2,name,name
5813,3,wasn’t,wasnt
5813,4,in,in
5813,5,the,the
5813,6,phone,phone
5813,7,book.,book
5813,8,The,the
5813,9,butler,butler
5813,10,gave,gave
5813,11,me,me
5814,0,his,his
5814,1,office,office
5814,2,address,address
5814,3,on,on
5814,4,"Broadway,",broadway
5814,5,and,and
5814,6,I,i
5814,7,called,called
5814,8,"Information,",information
5814,9,but,but
5814,10,by,by
5814,11,the,the
5815,0,time,time
5815,1,I,i
5815,2,had,had
5815,3,the,the
5815,4,number,number
5815,5,it,it
5815,6,was,was
5815,7,long,long
5815,8,after,after
5815,9,"five,",five
5815,10,and,and
5815,11,no,no
5815,12,one,one
5815,13,answered,answered
5815,14,the,the
5816,0,phone.,phone
5818,0,“Will,will
5818,1,you,you
5818,2,ring,ring
5818,3,again?”,again
5820,0,“I’ve,ive
5820,1,rung,rung
5820,2,three,three
5820,3,times.”,times
5822,0,“It’s,its
5822,1,very,very
5822,2,important.”,important
5824,0,“Sorry.,sorry
5824,1,I’m,im
5824,2,afraid,afraid
5824,3,no,no
5824,4,one’s,ones
5824,5,there.”,there
5826,0,I,i
5826,1,went,went
5826,2,back,back
5826,3,to,to
5826,4,the,the
5826,5,drawing-room,drawingroom
5826,6,and,and
5826,7,thought,thought
5826,8,for,for
5826,9,an,an
5826,10,instant,instant
5826,11,that,that
5826,12,they,they
5827,0,were,were
5827,1,chance,chance
5827,2,"visitors,",visitors
5827,3,all,all
5827,4,these,these
5827,5,official,official
5827,6,people,people
5827,7,who,who
5827,8,suddenly,suddenly
5827,9,filled,filled
5828,0,it.,it
5828,1,"But,",but
5828,2,though,though
5828,3,they,they
5828,4,drew,drew
5828,5,back,back
5828,6,the,the
5828,7,sheet,sheet
5828,8,and,and
5828,9,looked,looked
5828,10,at,at
5828,11,Gatsby,gatsby
5828,12,with,with
5829,0,shocked,shocked
5829,1,"eyes,",eyes
5829,2,his,his
5829,3,protest,protest
5829,4,continued,continued
5829,5,in,in
5829,6,my,my
5829,7,brain:,brain
5831,0,“Look,look
5831,1,"here,",here
5831,2,old,old
5831,3,"sport,",sport
5831,4,you’ve,youve
5831,5,got,got
5831,6,to,to
5831,7,get,get
5831,8,somebody,somebody
5831,9,for,for
5831,10,me.,me
5831,11,You’ve,youve
5831,12,got,got
5832,0,to,to
5832,1,try,try
5832,2,hard.,hard
5832,3,I,i
5832,4,can’t,cant
5832,5,go,go
5832,6,through,through
5832,7,this,this
5832,8,alone.”,alone
5834,0,Someone,someone
5834,1,started,started
5834,2,to,to
5834,3,ask,ask
5834,4,me,me
5834,5,"questions,",questions
5834,6,but,but
5834,7,I,i
5834,8,broke,broke
5834,9,away,away
5834,10,and,and
5834,11,going,going
5835,0,upstairs,upstairs
5835,1,looked,looked
5835,2,hastily,hastily
5835,3,through,through
5835,4,the,the
5835,5,unlocked,unlocked
5835,6,parts,parts
5835,7,of,of
5835,8,his,his
5835,9,desk—he’d,deskhed
5836,0,never,never
5836,1,told,told
5836,2,me,me
5836,3,definitely,definitely
5836,4,that,that
5836,5,his,his
5836,6,parents,parents
5836,7,were,were
5836,8,dead.,dead
5836,9,But,but
5836,10,there,there
5836,11,was,was
5837,0,nothing—only,nothingonly
5837,1,the,the
5837,2,picture,picture
5837,3,of,of
5837,4,Dan,dan
5837,5,"Cody,",cody
5837,6,a,a
5837,7,token,token
5837,8,of,of
5837,9,forgotten,forgotten
5837,10,"violence,",violence
5838,0,staring,staring
5838,1,down,down
5838,2,from,from
5838,3,the,the
5838,4,wall.,wall
5840,0,Next,next
5840,1,morning,morning
5840,2,I,i
5840,3,sent,sent
5840,4,the,the
5840,5,butler,butler
5840,6,to,to
5840,7,New,new
5840,8,York,york
5840,9,with,with
5840,10,a,a
5840,11,letter,letter
5840,12,to,to
5840,13,"Wolfshiem,",wolfshiem
5841,0,which,which
5841,1,asked,asked
5841,2,for,for
5841,3,information,information
5841,4,and,and
5841,5,urged,urged
5841,6,him,him
5841,7,to,to
5841,8,come,come
5841,9,out,out
5841,10,on,on
5841,11,the,the
5841,12,next,next
5842,0,train.,train
5842,1,That,that
5842,2,request,request
5842,3,seemed,seemed
5842,4,superfluous,superfluous
5842,5,when,when
5842,6,I,i
5842,7,wrote,wrote
5842,8,it.,it
5842,9,I,i
5842,10,was,was
5842,11,sure,sure
5843,0,he’d,hed
5843,1,start,start
5843,2,when,when
5843,3,he,he
5843,4,saw,saw
5843,5,the,the
5843,6,"newspapers,",newspapers
5843,7,just,just
5843,8,as,as
5843,9,I,i
5843,10,was,was
5843,11,sure,sure
5843,12,there’d,thered
5843,13,be,be
5843,14,a,a
5844,0,wire,wire
5844,1,from,from
5844,2,Daisy,daisy
5844,3,before,before
5844,4,noon—but,noonbut
5844,5,neither,neither
5844,6,a,a
5844,7,wire,wire
5844,8,nor,nor
5844,9,Mr.,mr
5844,10,Wolfshiem,wolfshiem
5845,0,arrived;,arrived
5845,1,no,no
5845,2,one,one
5845,3,arrived,arrived
5845,4,except,except
5845,5,more,more
5845,6,police,police
5845,7,and,and
5845,8,photographers,photographers
5845,9,and,and
5846,0,newspaper,newspaper
5846,1,men.,men
5846,2,When,when
5846,3,the,the
5846,4,butler,butler
5846,5,brought,brought
5846,6,back,back
5846,7,Wolfshiem’s,wolfshiems
5846,8,answer,answer
5846,9,I,i
5846,10,began,began
5847,0,to,to
5847,1,have,have
5847,2,a,a
5847,3,feeling,feeling
5847,4,of,of
5847,5,"defiance,",defiance
5847,6,of,of
5847,7,scornful,scornful
5847,8,solidarity,solidarity
5847,9,between,between
5847,10,Gatsby,gatsby
5848,0,and,and
5848,1,me,me
5848,2,against,against
5848,3,them,them
5848,4,all.,all
5850,0,Dear,dear
5850,1,Mr.,mr
5850,2,Carraway.,carraway
5850,3,This,this
5850,4,has,has
5850,5,been,been
5850,6,one,one
5850,7,of,of
5850,8,the,the
5850,9,most,most
5850,10,terrible,terrible
5850,11,shocks,shocks
5850,12,of,of
5851,0,my,my
5851,1,life,life
5851,2,to,to
5851,3,me,me
5851,4,I,i
5851,5,hardly,hardly
5851,6,can,can
5851,7,believe,believe
5851,8,it,it
5851,9,that,that
5851,10,it,it
5851,11,is,is
5851,12,true,true
5851,13,at,at
5851,14,all.,all
5851,15,Such,such
5851,16,a,a
5852,0,mad,mad
5852,1,act,act
5852,2,as,as
5852,3,that,that
5852,4,man,man
5852,5,did,did
5852,6,should,should
5852,7,make,make
5852,8,us,us
5852,9,all,all
5852,10,think.,think
5852,11,I,i
5852,12,cannot,cannot
5852,13,come,come
5852,14,down,down
5853,0,now,now
5853,1,as,as
5853,2,I,i
5853,3,am,am
5853,4,tied,tied
5853,5,up,up
5853,6,in,in
5853,7,some,some
5853,8,very,very
5853,9,important,important
5853,10,business,business
5853,11,and,and
5853,12,cannot,cannot
5853,13,get,get
5854,0,mixed,mixed
5854,1,up,up
5854,2,in,in
5854,3,this,this
5854,4,thing,thing
5854,5,now.,now
5854,6,If,if
5854,7,there,there
5854,8,is,is
5854,9,anything,anything
5854,10,I,i
5854,11,can,can
5854,12,do,do
5854,13,a,a
5854,14,little,little
5855,0,later,later
5855,1,let,let
5855,2,me,me
5855,3,know,know
5855,4,in,in
5855,5,a,a
5855,6,letter,letter
5855,7,by,by
5855,8,Edgar.,edgar
5855,9,I,i
5855,10,hardly,hardly
5855,11,know,know
5855,12,where,where
5855,13,I,i
5855,14,am,am
5855,15,when,when
5856,0,I,i
5856,1,hear,hear
5856,2,about,about
5856,3,a,a
5856,4,thing,thing
5856,5,like,like
5856,6,this,this
5856,7,and,and
5856,8,am,am
5856,9,completely,completely
5856,10,knocked,knocked
5856,11,down,down
5856,12,and,and
5857,0,out.,out
5859,0,Yours,yours
5859,1,truly,truly
5861,0,Meyer,meyer
5861,1,Wolfshiem,wolfshiem
5863,0,and,and
5863,1,then,then
5863,2,hasty,hasty
5863,3,addenda,addenda
5863,4,beneath:,beneath
5865,0,Let,let
5865,1,me,me
5865,2,know,know
5865,3,about,about
5865,4,the,the
5865,5,funeral,funeral
5865,6,etc,etc
5865,7,do,do
5865,8,not,not
5865,9,know,know
5865,10,his,his
5865,11,family,family
5865,12,at,at
5865,13,all.,all
5867,0,When,when
5867,1,the,the
5867,2,phone,phone
5867,3,rang,rang
5867,4,that,that
5867,5,afternoon,afternoon
5867,6,and,and
5867,7,Long,long
5867,8,Distance,distance
5867,9,said,said
5867,10,Chicago,chicago
5867,11,was,was
5868,0,calling,calling
5868,1,I,i
5868,2,thought,thought
5868,3,this,this
5868,4,would,would
5868,5,be,be
5868,6,Daisy,daisy
5868,7,at,at
5868,8,last.,last
5868,9,But,but
5868,10,the,the
5868,11,connection,connection
5868,12,came,came
5869,0,through,through
5869,1,as,as
5869,2,a,a
5869,3,man’s,mans
5869,4,"voice,",voice
5869,5,very,very
5869,6,thin,thin
5869,7,and,and
5869,8,far,far
5869,9,away.,away
5871,0,“This,this
5871,1,is,is
5871,2,Slagle,slagle
5871,3,speaking,speaking
5871,4,…”,
5873,0,“Yes?”,yes
5873,1,The,the
5873,2,name,name
5873,3,was,was
5873,4,unfamiliar.,unfamiliar
5875,0,“Hell,hell
5875,1,of,of
5875,2,a,a
5875,3,"note,",note
5875,4,isn’t,isnt
5875,5,it?,it
5875,6,Get,get
5875,7,my,my
5875,8,wire?”,wire
5877,0,“There,there
5877,1,haven’t,havent
5877,2,been,been
5877,3,any,any
5877,4,wires.”,wires
5879,0,“Young,young
5879,1,Parke’s,parkes
5879,2,in,in
5879,3,"trouble,”",trouble
5879,4,he,he
5879,5,said,said
5879,6,rapidly.,rapidly
5879,7,“They,they
5879,8,picked,picked
5879,9,him,him
5879,10,up,up
5879,11,when,when
5880,0,he,he
5880,1,handed,handed
5880,2,the,the
5880,3,bonds,bonds
5880,4,over,over
5880,5,the,the
5880,6,counter.,counter
5880,7,They,they
5880,8,got,got
5880,9,a,a
5880,10,circular,circular
5880,11,from,from
5880,12,New,new
5881,0,York,york
5881,1,giving,giving
5881,2,’em,em
5881,3,the,the
5881,4,numbers,numbers
5881,5,just,just
5881,6,five,five
5881,7,minutes,minutes
5881,8,before.,before
5881,9,What,what
5881,10,d’you,dyou
5881,11,know,know
5882,0,about,about
5882,1,"that,",that
5882,2,hey?,hey
5882,3,You,you
5882,4,never,never
5882,5,can,can
5882,6,tell,tell
5882,7,in,in
5882,8,these,these
5882,9,hick,hick
5882,10,towns—”,towns
5884,0,“Hello!”,hello
5884,1,I,i
5884,2,interrupted,interrupted
5884,3,breathlessly.,breathlessly
5884,4,“Look,look
5884,5,here—this,herethis
5884,6,isn’t,isnt
5884,7,Mr.,mr
5885,0,Gatsby.,gatsby
5885,1,Mr.,mr
5885,2,Gatsby’s,gatsbys
5885,3,dead.”,dead
5887,0,There,there
5887,1,was,was
5887,2,a,a
5887,3,long,long
5887,4,silence,silence
5887,5,on,on
5887,6,the,the
5887,7,other,other
5887,8,end,end
5887,9,of,of
5887,10,the,the
5887,11,"wire,",wire
5887,12,followed,followed
5887,13,by,by
5887,14,an,an
5888,0,exclamation,exclamation
5888,1,…,
5888,2,then,then
5888,3,a,a
5888,4,quick,quick
5888,5,squawk,squawk
5888,6,as,as
5888,7,the,the
5888,8,connection,connection
5888,9,was,was
5888,10,broken.,broken
5890,0,------------------------------------------------------------------------,
5892,0,I,i
5892,1,think,think
5892,2,it,it
5892,3,was,was
5892,4,on,on
5892,5,the,the
5892,6,third,third
5892,7,day,day
5892,8,that,that
5892,9,a,a
5892,10,telegram,telegram
5892,11,signed,signed
5892,12,Henry,henry
5892,13,C.,c
5892,14,Gatz,gatz
5893,0,arrived,arrived
5893,1,from,from
5893,2,a,a
5893,3,town,town
5893,4,in,in
5893,5,Minnesota.,minnesota
5893,6,It,it
5893,7,said,said
5893,8,only,only
5893,9,that,that
5893,10,the,the
5893,11,sender,sender
5893,12,was,was
