line_num,token_num,token_str,term_str
6268,7,the,the
6268,8,foreground,foreground
6268,9,four,four
6268,10,solemn,solemn
6268,11,men,men
6268,12,in,in
6268,13,dress,dress
6269,0,suits,suits
6269,1,are,are
6269,2,walking,walking
6269,3,along,along
6269,4,the,the
6269,5,sidewalk,sidewalk
6269,6,with,with
6269,7,a,a
6269,8,stretcher,stretcher
6269,9,on,on
6269,10,which,which
6269,11,lies,lies
6269,12,a,a
6270,0,drunken,drunken
6270,1,woman,woman
6270,2,in,in
6270,3,a,a
6270,4,white,white
6270,5,evening,evening
6270,6,dress,dress
6270,7,.,
6270,8,Her,her
6270,9,hand,hand
6270,10,",",
6270,11,which,which
6270,12,dangles,dangles
6270,13,over,over
6271,0,the,the
6271,1,side,side
6271,2,",",
6271,3,sparkles,sparkles
6271,4,cold,cold
6271,5,with,with
6271,6,jewels,jewels
6271,7,.,
6271,8,Gravely,gravely
6271,9,the,the
6271,10,men,men
6271,11,turn,turn
6271,12,in,in
6271,13,at,at
6271,14,a,a
6272,0,house—the,housethe
6272,1,wrong,wrong
6272,2,house,house
6272,3,.,
6272,4,But,but
6272,5,no,no
6272,6,one,one
6272,7,knows,knows
6272,8,the,the
6272,9,woman,woman
6272,10,’,
6272,11,s,s
6272,12,name,name
6272,13,",",
6272,14,and,and
6272,15,no,no
6272,16,one,one
6273,0,cares,cares
6273,1,.,
6275,0,After,after
6275,1,Gatsby,gatsby
6275,2,’,
6275,3,s,s
6275,4,death,death
6275,5,the,the
6275,6,East,east
6275,7,was,was
6275,8,haunted,haunted
6275,9,for,for
6275,10,me,me
6275,11,like,like
6275,12,that,that
6275,13,",",
6275,14,distorted,distorted
6276,0,beyond,beyond
6276,1,my,my
6276,2,eyes,eyes
6276,3,’,
6276,4,power,power
6276,5,of,of
6276,6,correction,correction
6276,7,.,
6276,8,So,so
6276,9,when,when
6276,10,the,the
6276,11,blue,blue
6276,12,smoke,smoke
6276,13,of,of
6276,14,brittle,brittle
6277,0,leaves,leaves
6277,1,was,was
6277,2,in,in
6277,3,the,the
6277,4,air,air
6277,5,and,and
6277,6,the,the
6277,7,wind,wind
6277,8,blew,blew
6277,9,the,the
6277,10,wet,wet
6277,11,laundry,laundry
6277,12,stiff,stiff
6277,13,on,on
6277,14,the,the
6278,0,line,line
6278,1,I,i
6278,2,decided,decided
6278,3,to,to
6278,4,come,come
6278,5,back,back
6278,6,home,home
6278,7,.,
6280,0,There,there
6280,1,was,was
6280,2,one,one
6280,3,thing,thing
6280,4,to,to
6280,5,be,be
6280,6,done,done
6280,7,before,before
6280,8,I,i
6280,9,left,left
6280,10,",",
6280,11,an,an
6280,12,awkward,awkward
6280,13,",",
6280,14,unpleasant,unpleasant
6281,0,thing,thing
6281,1,that,that
6281,2,perhaps,perhaps
6281,3,had,had
6281,4,better,better
6281,5,have,have
6281,6,been,been
6281,7,let,let
6281,8,alone,alone
6281,9,.,
6281,10,But,but
6281,11,I,i
6281,12,wanted,wanted
6281,13,to,to
6282,0,leave,leave
6282,1,things,things
6282,2,in,in
6282,3,order,order
6282,4,and,and
6282,5,not,not
6282,6,just,just
6282,7,trust,trust
6282,8,that,that
6282,9,obliging,obliging
6282,10,and,and
6282,11,indifferent,indifferent
6283,0,sea,sea
6283,1,to,to
6283,2,sweep,sweep
6283,3,my,my
6283,4,refuse,refuse
6283,5,away,away
6283,6,.,
6283,7,I,i
6283,8,saw,saw
6283,9,Jordan,jordan
6283,10,Baker,baker
6283,11,and,and
6283,12,talked,talked
6283,13,over,over
6283,14,and,and
6284,0,around,around
6284,1,what,what
6284,2,had,had
6284,3,happened,happened
6284,4,to,to
6284,5,us,us
6284,6,together,together
6284,7,",",
6284,8,and,and
6284,9,what,what
6284,10,had,had
6284,11,happened,happened
6285,0,afterward,afterward
6285,1,to,to
6285,2,me,me
6285,3,",",
6285,4,and,and
6285,5,she,she
6285,6,lay,lay
6285,7,perfectly,perfectly
6285,8,still,still
6285,9,",",
6285,10,listening,listening
6285,11,",",
6285,12,in,in
6285,13,a,a
6285,14,big,big
6286,0,chair,chair
6286,1,.,
6288,0,She,she
6288,1,was,was
6288,2,dressed,dressed
6288,3,to,to
6288,4,play,play
6288,5,golf,golf
6288,6,",",
6288,7,and,and
6288,8,I,i
6288,9,remember,remember
6288,10,thinking,thinking
6288,11,she,she
6288,12,looked,looked
6288,13,like,like
6289,0,a,a
6289,1,good,good
6289,2,illustration,illustration
6289,3,",",
6289,4,her,her
6289,5,chin,chin
6289,6,raised,raised
6289,7,a,a
6289,8,little,little
6289,9,jauntily,jauntily
6289,10,",",
6289,11,her,her
6289,12,hair,hair
6289,13,the,the
6290,0,colour,colour
6290,1,of,of
6290,2,an,an
6290,3,autumn,autumn
6290,4,leaf,leaf
6290,5,",",
6290,6,her,her
6290,7,face,face
6290,8,the,the
6290,9,same,same
6290,10,brown,brown
6290,11,tint,tint
6290,12,as,as
6290,13,the,the
6291,0,fingerless,fingerless
6291,1,glove,glove
6291,2,on,on
6291,3,her,her
6291,4,knee,knee
6291,5,.,
6291,6,When,when
6291,7,I,i
6291,8,had,had
6291,9,finished,finished
6291,10,she,she
6291,11,told,told
6291,12,me,me
6291,13,without,without
6292,0,comment,comment
6292,1,that,that
6292,2,she,she
6292,3,was,was
6292,4,engaged,engaged
6292,5,to,to
6292,6,another,another
6292,7,man,man
6292,8,.,
6292,9,I,i
6292,10,doubted,doubted
6292,11,that,that
6292,12,",",
6292,13,though,though
6293,0,there,there
6293,1,were,were
6293,2,several,several
6293,3,she,she
6293,4,could,could
6293,5,have,have
6293,6,married,married
6293,7,at,at
6293,8,a,a
6293,9,nod,nod
6293,10,of,of
6293,11,her,her
6293,12,head,head
6293,13,",",
6293,14,but,but
6293,15,I,i
6294,0,pretended,pretended
6294,1,to,to
6294,2,be,be
6294,3,surprised,surprised
6294,4,.,
6294,5,For,for
6294,6,just,just
6294,7,a,a
6294,8,minute,minute
6294,9,I,i
6294,10,wondered,wondered
6294,11,if,if
6294,12,I,i
6294,13,wasn,wasn
6294,14,’,
6294,15,t,t
6295,0,making,making
6295,1,a,a
6295,2,mistake,mistake
6295,3,",",
6295,4,then,then
6295,5,I,i
6295,6,thought,thought
6295,7,it,it
6295,8,all,all
6295,9,over,over
6295,10,again,again
6295,11,quickly,quickly
6295,12,and,and
6295,13,got,got
6295,14,up,up
6296,0,to,to
6296,1,say,say
6296,2,goodbye,goodbye
6296,3,.,
6298,0,“,
6298,1,Nevertheless,nevertheless
6298,2,you,you
6298,3,did,did
6298,4,throw,throw
6298,5,me,me
6298,6,over,over
6298,7,",",
6298,8,”,
6298,9,said,said
6298,10,Jordan,jordan
6298,11,suddenly,suddenly
6298,12,.,
6298,13,“,
6298,14,You,you
6298,15,threw,threw
6299,0,me,me
6299,1,over,over
6299,2,on,on
6299,3,the,the
6299,4,telephone,telephone
6299,5,.,
6299,6,I,i
6299,7,don,don
6299,8,’,
6299,9,t,t
6299,10,give,give
6299,11,a,a
6299,12,damn,damn
6299,13,about,about
6299,14,you,you
6299,15,now,now
6299,16,",",
6299,17,but,but
6299,18,it,it
6300,0,was,was
6300,1,a,a
6300,2,new,new
6300,3,experience,experience
6300,4,for,for
6300,5,me,me
6300,6,",",
6300,7,and,and
6300,8,I,i
6300,9,felt,felt
6300,10,a,a
6300,11,little,little
6300,12,dizzy,dizzy
6300,13,for,for
6300,14,a,a
6300,15,while,while
6300,16,.,
6300,17,”,
6302,0,We,we
6302,1,shook,shook
6302,2,hands,hands
6302,3,.,
6304,0,“,
6304,1,Oh,oh
6304,2,",",
6304,3,and,and
6304,4,do,do
6304,5,you,you
6304,6,remember,remember
6304,7,”,
6304,8,—she,she
6304,9,added—,added
6304,10,“,
6304,11,a,a
6304,12,conversation,conversation
6304,13,we,we
6304,14,had,had
6304,15,once,once
6304,16,about,about
6305,0,driving,driving
6305,1,a,a
6305,2,car,car
6305,3,?,
6305,4,”,
6307,0,“,
6307,1,Why—not,whynot
6307,2,exactly,exactly
6307,3,.,
6307,4,”,
6309,0,“,
6309,1,You,you
6309,2,said,said
6309,3,a,a
6309,4,bad,bad
6309,5,driver,driver
6309,6,was,was
6309,7,only,only
6309,8,safe,safe
6309,9,until,until
6309,10,she,she
6309,11,met,met
6309,12,another,another
6309,13,bad,bad
6309,14,driver,driver
6309,15,?,
6310,0,Well,well
6310,1,",",
6310,2,I,i
6310,3,met,met
6310,4,another,another
6310,5,bad,bad
6310,6,driver,driver
6310,7,",",
6310,8,didn,didn
6310,9,’,
6310,10,t,t
6310,11,I,i
6310,12,?,
6310,13,I,i
6310,14,mean,mean
6310,15,it,it
6310,16,was,was
6310,17,careless,careless
6310,18,of,of
6310,19,me,me
6311,0,to,to
6311,1,make,make
6311,2,such,such
6311,3,a,a
6311,4,wrong,wrong
6311,5,guess,guess
6311,6,.,
6311,7,I,i
6311,8,thought,thought
6311,9,you,you
6311,10,were,were
6311,11,rather,rather
6311,12,an,an
6311,13,honest,honest
6311,14,",",
6312,0,straightforward,straightforward
6312,1,person,person
6312,2,.,
6312,3,I,i
6312,4,thought,thought
6312,5,it,it
6312,6,was,was
6312,7,your,your
6312,8,secret,secret
6312,9,pride,pride
6312,10,.,
6312,11,”,
6314,0,“,
6314,1,I,i
6314,2,’,
6314,3,m,m
6314,4,thirty,thirty
6314,5,",",
6314,6,”,
6314,7,I,i
6314,8,said,said
6314,9,.,
6314,10,“,
6314,11,I,i
6314,12,’,
6314,13,m,m
6314,14,five,five
6314,15,years,years
6314,16,too,too
6314,17,old,old
6314,18,to,to
6314,19,lie,lie
6314,20,to,to
6314,21,myself,myself
6314,22,and,and
6315,0,call,call
6315,1,it,it
6315,2,honour,honour
6315,3,.,
6315,4,”,
6317,0,She,she
6317,1,didn,didn
6317,2,’,
6317,3,t,t
6317,4,answer,answer
6317,5,.,
6317,6,Angry,angry
6317,7,",",
6317,8,and,and
6317,9,half,half
6317,10,in,in
6317,11,love,love
6317,12,with,with
6317,13,her,her
6317,14,",",
6317,15,and,and
6317,16,tremendously,tremendously
6318,0,sorry,sorry
6318,1,",",
6318,2,I,i
6318,3,turned,turned
6318,4,away,away
6318,5,.,
6320,0,--,
6320,1,--,
6320,2,--,
6320,3,--,
6320,4,--,
6320,5,--,
6320,6,--,
6320,7,--,
6320,8,--,
6320,9,--,
6320,10,--,
6320,11,--,
6320,12,--,
6320,13,--,
6320,14,--,
6320,15,--,
6320,16,--,
6320,17,--,
6320,18,--,
6320,19,--,
6320,20,--,
6320,21,--,
6320,22,--,
6320,23,--,
6320,24,--,
6320,25,--,
6320,26,--,
6320,27,--,
6320,28,--,
6320,29,--,
6320,30,--,
6320,31,--,
6320,32,--,
6320,33,--,
6320,34,--,
6320,35,--,
6322,0,One,one
6322,1,afternoon,afternoon
6322,2,late,late
6322,3,in,in
6322,4,October,october
6322,5,I,i
6322,6,saw,saw
6322,7,Tom,tom
6322,8,Buchanan,buchanan
6322,9,.,
6322,10,He,he
6322,11,was,was
6322,12,walking,walking
6322,13,ahead,ahead
6323,0,of,of
6323,1,me,me
6323,2,along,along
6323,3,Fifth,fifth
6323,4,Avenue,avenue
6323,5,in,in
6323,6,his,his
6323,7,alert,alert
6323,8,",",
6323,9,aggressive,aggressive
6323,10,way,way
6323,11,",",
6323,12,his,his
6323,13,hands,hands
6323,14,out,out
6323,15,a,a
6324,0,little,little
6324,1,from,from
6324,2,his,his
6324,3,body,body
6324,4,as,as
6324,5,if,if
6324,6,to,to
6324,7,fight,fight
6324,8,off,off
6324,9,interference,interference
6324,10,",",
6324,11,his,his
6324,12,head,head
6324,13,moving,moving
6325,0,sharply,sharply
6325,1,here,here
6325,2,and,and
6325,3,there,there
6325,4,",",
6325,5,adapting,adapting
6325,6,itself,itself
6325,7,to,to
6325,8,his,his
6325,9,restless,restless
6325,10,eyes,eyes
6325,11,.,
6325,12,Just,just
6325,13,as,as
6326,0,I,i
6326,1,slowed,slowed
6326,2,up,up
6326,3,to,to
6326,4,avoid,avoid
6326,5,overtaking,overtaking
6326,6,him,him
6326,7,he,he
6326,8,stopped,stopped
6326,9,and,and
6326,10,began,began
6326,11,frowning,frowning
6326,12,into,into
6327,0,the,the
6327,1,windows,windows
6327,2,of,of
6327,3,a,a
6327,4,jewellery,jewellery
6327,5,store,store
6327,6,.,
6327,7,Suddenly,suddenly
6327,8,he,he
6327,9,saw,saw
6327,10,me,me
6327,11,and,and
6327,12,walked,walked
6327,13,back,back
6327,14,",",
6328,0,holding,holding
6328,1,out,out
6328,2,his,his
6328,3,hand,hand
6328,4,.,
6330,0,“,
6330,1,What,what
6330,2,’,
6330,3,s,s
6330,4,the,the
6330,5,matter,matter
6330,6,",",
6330,7,Nick,nick
6330,8,?,
6330,9,Do,do
6330,10,you,you
6330,11,object,object
6330,12,to,to
6330,13,shaking,shaking
6330,14,hands,hands
6330,15,with,with
6330,16,me,me
6330,17,?,
6330,18,”,
6332,0,“,
6332,1,Yes,yes
6332,2,.,
6332,3,You,you
6332,4,know,know
6332,5,what,what
6332,6,I,i
6332,7,think,think
6332,8,of,of
6332,9,you,you
6332,10,.,
6332,11,”,
6334,0,“,
6334,1,You,you
6334,2,’,
6334,3,re,re
6334,4,crazy,crazy
6334,5,",",
6334,6,Nick,nick
6334,7,",",
6334,8,”,
6334,9,he,he
6334,10,said,said
6334,11,quickly,quickly
6334,12,.,
6334,13,“,
6334,14,Crazy,crazy
6334,15,as,as
6334,16,hell,hell
6334,17,.,
6334,18,I,i
6334,19,don,don
6334,20,’,
6334,21,t,t
6334,22,know,know
6335,0,what,what
6335,1,’,
6335,2,s,s
6335,3,the,the
6335,4,matter,matter
6335,5,with,with
6335,6,you,you
6335,7,.,
6335,8,”,
6337,0,“,
6337,1,Tom,tom
6337,2,",",
6337,3,”,
6337,4,I,i
6337,5,inquired,inquired
6337,6,",",
6337,7,“,
6337,8,what,what
6337,9,did,did
6337,10,you,you
6337,11,say,say
6337,12,to,to
6337,13,Wilson,wilson
6337,14,that,that
6337,15,afternoon,afternoon
6337,16,?,
6337,17,”,
6339,0,He,he
6339,1,stared,stared
6339,2,at,at
6339,3,me,me
6339,4,without,without
6339,5,a,a
6339,6,word,word
6339,7,",",
6339,8,and,and
6339,9,I,i
6339,10,knew,knew
6339,11,I,i
6339,12,had,had
6339,13,guessed,guessed
6339,14,right,right
6339,15,about,about
6340,0,those,those
6340,1,missing,missing
6340,2,hours,hours
6340,3,.,
6340,4,I,i
6340,5,started,started
6340,6,to,to
6340,7,turn,turn
6340,8,away,away
6340,9,",",
6340,10,but,but
6340,11,he,he
6340,12,took,took
6340,13,a,a
6340,14,step,step
6340,15,after,after
6341,0,me,me
6341,1,and,and
6341,2,grabbed,grabbed
6341,3,my,my
6341,4,arm,arm
6341,5,.,
6343,0,“,
6343,1,I,i
6343,2,told,told
6343,3,him,him
6343,4,the,the
6343,5,truth,truth
6343,6,",",
6343,7,”,
6343,8,he,he
6343,9,said,said
6343,10,.,
6343,11,“,
6343,12,He,he
6343,13,came,came
6343,14,to,to
6343,15,the,the
6343,16,door,door
6343,17,while,while
6343,18,we,we
6343,19,were,were
6344,0,getting,getting
6344,1,ready,ready
6344,2,to,to
6344,3,leave,leave
6344,4,",",
6344,5,and,and
6344,6,when,when
6344,7,I,i
6344,8,sent,sent
6344,9,down,down
6344,10,word,word
6344,11,that,that
6344,12,we,we
6344,13,weren,weren
6344,14,’,
6344,15,t,t
6344,16,in,in
6345,0,he,he
6345,1,tried,tried
6345,2,to,to
6345,3,force,force
6345,4,his,his
6345,5,way,way
6345,6,upstairs,upstairs
6345,7,.,
6345,8,He,he
6345,9,was,was
6345,10,crazy,crazy
6345,11,enough,enough
6345,12,to,to
6345,13,kill,kill
6345,14,me,me
6345,15,if,if
6346,0,I,i
6346,1,hadn,hadn
6346,2,’,
6346,3,t,t
6346,4,told,told
6346,5,him,him
6346,6,who,who
6346,7,owned,owned
6346,8,the,the
6346,9,car,car
6346,10,.,
6346,11,His,his
6346,12,hand,hand
6346,13,was,was
6346,14,on,on
6346,15,a,a
6346,16,revolver,revolver
6346,17,in,in
6346,18,his,his
6347,0,pocket,pocket
6347,1,every,every
6347,2,minute,minute
6347,3,he,he
6347,4,was,was
6347,5,in,in
6347,6,the,the
6347,7,house—,house
6347,8,”,
6347,9,He,he
6347,10,broke,broke
6347,11,off,off
6347,12,defiantly,defiantly
6347,13,.,
6348,0,“,
6348,1,What,what
6348,2,if,if
6348,3,I,i
6348,4,did,did
6348,5,tell,tell
6348,6,him,him
6348,7,?,
6348,8,That,that
6348,9,fellow,fellow
6348,10,had,had
6348,11,it,it
6348,12,coming,coming
6348,13,to,to
6348,14,him,him
6348,15,.,
6348,16,He,he
6348,17,threw,threw
6349,0,dust,dust
6349,1,into,into
6349,2,your,your
6349,3,eyes,eyes
6349,4,just,just
6349,5,like,like
6349,6,he,he
6349,7,did,did
6349,8,in,in
6349,9,Daisy,daisy
6349,10,’,
6349,11,s,s
6349,12,",",
6349,13,but,but
6349,14,he,he
6349,15,was,was
6349,16,a,a
6349,17,tough,tough
6350,0,one,one
6350,1,.,
6350,2,He,he
6350,3,ran,ran
6350,4,over,over
6350,5,Myrtle,myrtle
6350,6,like,like
6350,7,you,you
6350,8,’,
6350,9,d,d
6350,10,run,run
6350,11,over,over
6350,12,a,a
6350,13,dog,dog
6350,14,and,and
6350,15,never,never
6350,16,even,even
6351,0,stopped,stopped
6351,1,his,his
6351,2,car,car
6351,3,.,
6351,4,”,
6353,0,There,there
6353,1,was,was
6353,2,nothing,nothing
6353,3,I,i
6353,4,could,could
6353,5,say,say
6353,6,",",
6353,7,except,except
6353,8,the,the
6353,9,one,one
6353,10,unutterable,unutterable
6353,11,fact,fact
6353,12,that,that
6353,13,it,it
6354,0,wasn,wasn
6354,1,’,
6354,2,t,t
6354,3,true,true
6354,4,.,
6356,0,“,
6356,1,And,and
6356,2,if,if
6356,3,you,you
6356,4,think,think
6356,5,I,i
6356,6,didn,didn
6356,7,’,
6356,8,t,t
6356,9,have,have
6356,10,my,my
6356,11,share,share
6356,12,of,of
6356,13,suffering—look,sufferinglook
6356,14,here,here
6356,15,",",
6356,16,when,when
6357,0,I,i
6357,1,went,went
6357,2,to,to
6357,3,give,give
6357,4,up,up
6357,5,that,that
6357,6,flat,flat
6357,7,and,and
6357,8,saw,saw
6357,9,that,that
6357,10,damn,damn
6357,11,box,box
6357,12,of,of
6357,13,dog,dog
6357,14,biscuits,biscuits
6358,0,sitting,sitting
6358,1,there,there
6358,2,on,on
6358,3,the,the
6358,4,sideboard,sideboard
6358,5,",",
6358,6,I,i
6358,7,sat,sat
6358,8,down,down
6358,9,and,and
6358,10,cried,cried
6358,11,like,like
6358,12,a,a
6358,13,baby,baby
6358,14,.,
6358,15,By,by
6359,0,God,god
6359,1,it,it
6359,2,was,was
6359,3,awful—,awful
6359,4,”,
6361,0,I,i
6361,1,couldn,couldn
6361,2,’,
6361,3,t,t
6361,4,forgive,forgive
6361,5,him,him
6361,6,or,or
6361,7,like,like
6361,8,him,him
6361,9,",",
6361,10,but,but
6361,11,I,i
6361,12,saw,saw
6361,13,that,that
6361,14,what,what
6361,15,he,he
6361,16,had,had
6361,17,done,done
6362,0,was,was
6362,1,",",
6362,2,to,to
6362,3,him,him
6362,4,",",
6362,5,entirely,entirely
6362,6,justified,justified
6362,7,.,
6362,8,It,it
6362,9,was,was
6362,10,all,all
6362,11,very,very
6362,12,careless,careless
6362,13,and,and
6363,0,confused,confused
6363,1,.,
6363,2,They,they
6363,3,were,were
6363,4,careless,careless
6363,5,people,people
6363,6,",",
6363,7,Tom,tom
6363,8,and,and
6363,9,Daisy—they,daisythey
6363,10,smashed,smashed
6363,11,up,up
6364,0,things,things
6364,1,and,and
6364,2,creatures,creatures
6364,3,and,and
6364,4,then,then
6364,5,retreated,retreated
6364,6,back,back
6364,7,into,into
6364,8,their,their
6364,9,money,money
6364,10,or,or
6364,11,their,their
6365,0,vast,vast
6365,1,carelessness,carelessness
6365,2,",",
6365,3,or,or
6365,4,whatever,whatever
6365,5,it,it
6365,6,was,was
6365,7,that,that
6365,8,kept,kept
6365,9,them,them
6365,10,together,together
6365,11,",",
6365,12,and,and
6365,13,let,let
6366,0,other,other
6366,1,people,people
6366,2,clean,clean
6366,3,up,up
6366,4,the,the
6366,5,mess,mess
6366,6,they,they
6366,7,had,had
6366,8,made,made
6366,9,…,
6368,0,I,i
6368,1,shook,shook
6368,2,hands,hands
6368,3,with,with
6368,4,him,him
6368,5,;,
6368,6,it,it
6368,7,seemed,seemed
6368,8,silly,silly
6368,9,not,not
6368,10,to,to
6368,11,",",
6368,12,for,for
6368,13,I,i
6368,14,felt,felt
6368,15,suddenly,suddenly
6368,16,as,as
6369,0,though,though
6369,1,I,i
6369,2,were,were
6369,3,talking,talking
6369,4,to,to
6369,5,a,a
6369,6,child,child
6369,7,.,
6369,8,Then,then
6369,9,he,he
6369,10,went,went
6369,11,into,into
6369,12,the,the
6369,13,jewellery,jewellery
6370,0,store,store
6370,1,to,to
6370,2,buy,buy
6370,3,a,a
6370,4,pearl,pearl
6370,5,necklace—or,necklaceor
6370,6,perhaps,perhaps
6370,7,only,only
6370,8,a,a
6370,9,pair,pair
6370,10,of,of
6370,11,cuff,cuff
6371,0,buttons—rid,buttonsrid
6371,1,of,of
6371,2,my,my
6371,3,provincial,provincial
6371,4,squeamishness,squeamishness
6371,5,forever,forever
6371,6,.,
6373,0,--,
6373,1,--,
6373,2,--,
6373,3,--,
6373,4,--,
6373,5,--,
6373,6,--,
6373,7,--,
6373,8,--,
6373,9,--,
6373,10,--,
6373,11,--,
6373,12,--,
6373,13,--,
6373,14,--,
6373,15,--,
6373,16,--,
6373,17,--,
6373,18,--,
6373,19,--,
6373,20,--,
6373,21,--,
6373,22,--,
6373,23,--,
6373,24,--,
6373,25,--,
6373,26,--,
6373,27,--,
6373,28,--,
6373,29,--,
6373,30,--,
6373,31,--,
6373,32,--,
6373,33,--,
6373,34,--,
6373,35,--,
6375,0,Gatsby,gatsby
6375,1,’,
6375,2,s,s
6375,3,house,house
6375,4,was,was
6375,5,still,still
6375,6,empty,empty
6375,7,when,when
6375,8,I,i
6375,9,left—the,leftthe
6375,10,grass,grass
6375,11,on,on
6375,12,his,his
6375,13,lawn,lawn
6375,14,had,had
6376,0,grown,grown
6376,1,as,as
6376,2,long,long
6376,3,as,as
6376,4,mine,mine
6376,5,.,
6376,6,One,one
6376,7,of,of
6376,8,the,the
6376,9,taxi,taxi
6376,10,drivers,drivers
6376,11,in,in
6376,12,the,the
6376,13,village,village
6376,14,never,never
6377,0,took,took
6377,1,a,a
6377,2,fare,fare
6377,3,past,past
6377,4,the,the
6377,5,entrance,entrance
6377,6,gate,gate
6377,7,without,without
6377,8,stopping,stopping
6377,9,for,for
6377,10,a,a
6377,11,minute,minute
6377,12,and,and
6378,0,pointing,pointing
6378,1,inside,inside
6378,2,;,
6378,3,perhaps,perhaps
6378,4,it,it
6378,5,was,was
6378,6,he,he
6378,7,who,who
6378,8,drove,drove
6378,9,Daisy,daisy
6378,10,and,and
6378,11,Gatsby,gatsby
6378,12,over,over
6378,13,to,to
6379,0,East,east
6379,1,Egg,egg
6379,2,the,the
6379,3,night,night
6379,4,of,of
6379,5,the,the
6379,6,accident,accident
6379,7,",",
6379,8,and,and
6379,9,perhaps,perhaps
6379,10,he,he
6379,11,had,had
6379,12,made,made
6379,13,a,a
6379,14,story,story
6380,0,about,about
6380,1,it,it
6380,2,all,all
6380,3,his,his
6380,4,own,own
6380,5,.,
6380,6,I,i
6380,7,didn,didn
6380,8,’,
6380,9,t,t
6380,10,want,want
6380,11,to,to
6380,12,hear,hear
6380,13,it,it
6380,14,and,and
6380,15,I,i
6380,16,avoided,avoided
6380,17,him,him
6380,18,when,when
6381,0,I,i
6381,1,got,got
6381,2,off,off
6381,3,the,the
6381,4,train,train
6381,5,.,
6383,0,I,i
6383,1,spent,spent
6383,2,my,my
6383,3,Saturday,saturday
6383,4,nights,nights
6383,5,in,in
6383,6,New,new
6383,7,York,york
6383,8,because,because
6383,9,those,those
6383,10,gleaming,gleaming
6383,11,",",
6384,0,dazzling,dazzling
6384,1,parties,parties
6384,2,of,of
6384,3,his,his
6384,4,were,were
6384,5,with,with
6384,6,me,me
6384,7,so,so
6384,8,vividly,vividly
6384,9,that,that
6384,10,I,i
6384,11,could,could
6384,12,still,still
6385,0,hear,hear
6385,1,the,the
6385,2,music,music
6385,3,and,and
6385,4,the,the
6385,5,laughter,laughter
6385,6,",",
6385,7,faint,faint
6385,8,and,and
6385,9,incessant,incessant
6385,10,",",
6385,11,from,from
6385,12,his,his
6385,13,garden,garden
6385,14,",",
6386,0,and,and
6386,1,the,the
6386,2,cars,cars
6386,3,going,going
6386,4,up,up
6386,5,and,and
6386,6,down,down
6386,7,his,his
6386,8,drive,drive
6386,9,.,
6386,10,One,one
6386,11,night,night
6386,12,I,i
6386,13,did,did
6386,14,hear,hear
6386,15,a,a
6387,0,material,material
6387,1,car,car
6387,2,there,there
6387,3,",",
6387,4,and,and
6387,5,saw,saw
6387,6,its,its
6387,7,lights,lights
6387,8,stop,stop
6387,9,at,at
6387,10,his,his
6387,11,front,front
6387,12,steps,steps
6387,13,.,
6387,14,But,but
6387,15,I,i
6388,0,didn,didn
6388,1,’,
6388,2,t,t
6388,3,investigate,investigate
6388,4,.,
6388,5,Probably,probably
6388,6,it,it
6388,7,was,was
6388,8,some,some
6388,9,final,final
6388,10,guest,guest
6388,11,who,who
6388,12,had,had
6388,13,been,been
6388,14,away,away
6389,0,at,at
6389,1,the,the
6389,2,ends,ends
6389,3,of,of
6389,4,the,the
6389,5,earth,earth
6389,6,and,and
6389,7,didn,didn
6389,8,’,
6389,9,t,t
6389,10,know,know
6389,11,that,that
6389,12,the,the
6389,13,party,party
6389,14,was,was
6389,15,over,over
6389,16,.,
6391,0,On,on
6391,1,the,the
6391,2,last,last
6391,3,night,night
6391,4,",",
6391,5,with,with
6391,6,my,my
6391,7,trunk,trunk
6391,8,packed,packed
6391,9,and,and
6391,10,my,my
6391,11,car,car
6391,12,sold,sold
6391,13,to,to
6391,14,the,the
6391,15,grocer,grocer
6391,16,",",
6392,0,I,i
6392,1,went,went
6392,2,over,over
6392,3,and,and
6392,4,looked,looked
6392,5,at,at
6392,6,that,that
6392,7,huge,huge
6392,8,incoherent,incoherent
6392,9,failure,failure
6392,10,of,of
6392,11,a,a
6392,12,house,house
6392,13,once,once
6393,0,more,more
6393,1,.,
6393,2,On,on
6393,3,the,the
6393,4,white,white
6393,5,steps,steps
6393,6,an,an
6393,7,obscene,obscene
6393,8,word,word
6393,9,",",
6393,10,scrawled,scrawled
6393,11,by,by
6393,12,some,some
6393,13,boy,boy
6393,14,with,with
6393,15,a,a
6394,0,piece,piece
6394,1,of,of
6394,2,brick,brick
6394,3,",",
6394,4,stood,stood
6394,5,out,out
6394,6,clearly,clearly
6394,7,in,in
6394,8,the,the
6394,9,moonlight,moonlight
6394,10,",",
6394,11,and,and
6394,12,I,i
6394,13,erased,erased
6394,14,it,it
6394,15,",",
6395,0,drawing,drawing
6395,1,my,my
6395,2,shoe,shoe
6395,3,raspingly,raspingly
6395,4,along,along
6395,5,the,the
6395,6,stone,stone
6395,7,.,
6395,8,Then,then
6395,9,I,i
6395,10,wandered,wandered
6395,11,down,down
6395,12,to,to
6395,13,the,the
6396,0,beach,beach
6396,1,and,and
6396,2,sprawled,sprawled
6396,3,out,out
6396,4,on,on
6396,5,the,the
6396,6,sand,sand
6396,7,.,
6398,0,Most,most
6398,1,of,of
6398,2,the,the
6398,3,big,big
6398,4,shore,shore
6398,5,places,places
6398,6,were,were
6398,7,closed,closed
6398,8,now,now
6398,9,and,and
6398,10,there,there
