chap_num,para_num,sent_num,token_num,pos_tuple,pos,token_str,term_str,term_id
8,90,1,7,"('changed', 'VBD')",VBD,changed,changed,100
8,90,1,8,"('his', 'PRP$')",PRP$,his,his,100
8,91,0,0,"('arm', 'NN')",NN,arm,arm,100
8,91,0,1,"('a', 'DT')",DT,a,a,100
8,91,0,2,"('little', 'JJ')",JJ,little,little,100
8,91,0,3,"(',', ',')",",",",",,100
8,91,0,4,"('and', 'CC')",CC,and,and,100
8,91,0,5,"('once', 'RB')",RB,once,once,100
8,91,0,6,"('he', 'PRP')",PRP,he,he,100
8,91,0,7,"('kissed', 'VBD')",VBD,kissed,kissed,100
8,91,0,8,"('her', 'PRP')",PRP,her,her,100
8,91,0,9,"('dark', 'JJ')",JJ,dark,dark,100
8,91,0,10,"('shining', 'VBG')",VBG,shining,shining,100
8,91,0,11,"('hair', 'NN')",NN,hair,hair,100
8,91,0,12,"('.', '.')",.,.,,100
8,91,1,0,"('The', 'DT')",DT,The,the,100
8,91,1,1,"('afternoon', 'NN')",NN,afternoon,afternoon,100
8,92,0,0,"('had', 'VBD')",VBD,had,had,100
8,92,0,1,"('made', 'VBN')",VBN,made,made,100
8,92,0,2,"('them', 'PRP')",PRP,them,them,100
8,92,0,3,"('tranquil', 'VB')",VB,tranquil,tranquil,100
8,92,0,4,"('for', 'IN')",IN,for,for,100
8,92,0,5,"('a', 'DT')",DT,a,a,100
8,92,0,6,"('while', 'NN')",NN,while,while,100
8,92,0,7,"(',', ',')",",",",",,100
8,92,0,8,"('as', 'IN')",IN,as,as,100
8,92,0,9,"('if', 'IN')",IN,if,if,100
8,92,0,10,"('to', 'TO')",TO,to,to,100
8,92,0,11,"('give', 'VB')",VB,give,give,100
8,92,0,12,"('them', 'PRP')",PRP,them,them,100
8,92,0,13,"('a', 'DT')",DT,a,a,100
8,92,0,14,"('deep', 'JJ')",JJ,deep,deep,100
8,92,0,15,"('memory', 'NN')",NN,memory,memory,100
8,93,0,0,"('for', 'IN')",IN,for,for,100
8,93,0,1,"('the', 'DT')",DT,the,the,100
8,93,0,2,"('long', 'JJ')",JJ,long,long,100
8,93,0,3,"('parting', 'VBG')",VBG,parting,parting,100
8,93,0,4,"('the', 'DT')",DT,the,the,100
8,93,0,5,"('next', 'JJ')",JJ,next,next,100
8,93,0,6,"('day', 'NN')",NN,day,day,100
8,93,0,7,"('promised', 'VBD')",VBD,promised,promised,100
8,93,0,8,"('.', '.')",.,.,,100
8,93,1,0,"('They', 'PRP')",PRP,They,they,100
8,93,1,1,"('had', 'VBD')",VBD,had,had,100
8,93,1,2,"('never', 'RB')",RB,never,never,100
8,93,1,3,"('been', 'VBN')",VBN,been,been,100
8,93,1,4,"('closer', 'JJR')",JJR,closer,closer,100
8,94,0,0,"('in', 'IN')",IN,in,in,100
8,94,0,1,"('their', 'PRP$')",PRP$,their,their,100
8,94,0,2,"('month', 'NN')",NN,month,month,100
8,94,0,3,"('of', 'IN')",IN,of,of,100
8,94,0,4,"('love', 'NN')",NN,love,love,100
8,94,0,5,"(',', ',')",",",",",,100
8,94,0,6,"('nor', 'CC')",CC,nor,nor,100
8,94,0,7,"('communicated', 'VBD')",VBD,communicated,communicated,100
8,94,0,8,"('more', 'JJR')",JJR,more,more,100
8,94,0,9,"('profoundly', 'RB')",RB,profoundly,profoundly,100
8,94,0,10,"('one', 'CD')",CD,one,one,100
8,94,0,11,"('with', 'IN')",IN,with,with,100
8,95,0,0,"('another', 'DT')",DT,another,another,100
8,95,0,1,"(',', ',')",",",",",,100
8,95,0,2,"('than', 'IN')",IN,than,than,100
8,95,0,3,"('when', 'WRB')",WRB,when,when,100
8,95,0,4,"('she', 'PRP')",PRP,she,she,100
8,95,0,5,"('brushed', 'VBD')",VBD,brushed,brushed,100
8,95,0,6,"('silent', 'JJ')",JJ,silent,silent,100
8,95,0,7,"('lips', 'NNS')",NNS,lips,lips,100
8,95,0,8,"('against', 'IN')",IN,against,against,100
8,95,0,9,"('his', 'PRP$')",PRP$,his,his,100
8,95,0,10,"('coat', 'NN')",NN,coat,coat,100
8,95,0,11,"('’', 'NNP')",NNP,’,,100
8,95,0,12,"('s', 'NN')",NN,s,s,100
8,95,0,13,"('shoulder', 'NN')",NN,shoulder,shoulder,100
8,96,0,0,"('or', 'CC')",CC,or,or,100
8,96,0,1,"('when', 'WRB')",WRB,when,when,100
8,96,0,2,"('he', 'PRP')",PRP,he,he,100
8,96,0,3,"('touched', 'VBD')",VBD,touched,touched,100
8,96,0,4,"('the', 'DT')",DT,the,the,100
8,96,0,5,"('end', 'NN')",NN,end,end,100
8,96,0,6,"('of', 'IN')",IN,of,of,100
8,96,0,7,"('her', 'PRP$')",PRP$,her,her,100
8,96,0,8,"('fingers', 'NNS')",NNS,fingers,fingers,100
8,96,0,9,"(',', ',')",",",",",,100
8,96,0,10,"('gently', 'RB')",RB,gently,gently,100
8,96,0,11,"(',', ',')",",",",",,100
8,96,0,12,"('as', 'IN')",IN,as,as,100
8,96,0,13,"('though', 'IN')",IN,though,though,100
8,96,0,14,"('she', 'PRP')",PRP,she,she,100
8,96,0,15,"('were', 'VBD')",VBD,were,were,100
8,97,0,0,"('asleep', 'NN')",NN,asleep,asleep,100
8,97,0,1,"('.', '.')",.,.,,100
8,98,0,0,"('--', ':')",:,--,,100
8,98,0,1,"('--', ':')",:,--,,100
8,98,0,2,"('--', ':')",:,--,,100
8,98,0,3,"('--', ':')",:,--,,100
8,98,0,4,"('--', ':')",:,--,,100
8,98,0,5,"('--', ':')",:,--,,100
8,98,0,6,"('--', ':')",:,--,,100
8,98,0,7,"('--', ':')",:,--,,100
8,98,0,8,"('--', ':')",:,--,,100
8,98,0,9,"('--', ':')",:,--,,100
8,98,0,10,"('--', ':')",:,--,,100
8,98,0,11,"('--', ':')",:,--,,100
8,98,0,12,"('--', ':')",:,--,,100
8,98,0,13,"('--', ':')",:,--,,100
8,98,0,14,"('--', ':')",:,--,,100
8,98,0,15,"('--', ':')",:,--,,100
8,98,0,16,"('--', ':')",:,--,,100
8,98,0,17,"('--', ':')",:,--,,100
8,98,0,18,"('--', ':')",:,--,,100
8,98,0,19,"('--', ':')",:,--,,100
8,98,0,20,"('--', ':')",:,--,,100
8,98,0,21,"('--', ':')",:,--,,100
8,98,0,22,"('--', ':')",:,--,,100
8,98,0,23,"('--', ':')",:,--,,100
8,98,0,24,"('--', ':')",:,--,,100
8,98,0,25,"('--', ':')",:,--,,100
8,98,0,26,"('--', ':')",:,--,,100
8,98,0,27,"('--', ':')",:,--,,100
8,98,0,28,"('--', ':')",:,--,,100
8,98,0,29,"('--', ':')",:,--,,100
8,98,0,30,"('--', ':')",:,--,,100
8,98,0,31,"('--', ':')",:,--,,100
8,98,0,32,"('--', ':')",:,--,,100
8,98,0,33,"('--', ':')",:,--,,100
8,98,0,34,"('--', ':')",:,--,,100
8,98,0,35,"('--', ':')",:,--,,100
8,99,0,0,"('He', 'PRP')",PRP,He,he,100
8,99,0,1,"('did', 'VBD')",VBD,did,did,100
8,99,0,2,"('extraordinarily', 'RB')",RB,extraordinarily,extraordinarily,100
8,99,0,3,"('well', 'RB')",RB,well,well,100
8,99,0,4,"('in', 'IN')",IN,in,in,100
8,99,0,5,"('the', 'DT')",DT,the,the,100
8,99,0,6,"('war', 'NN')",NN,war,war,100
8,99,0,7,"('.', '.')",.,.,,100
8,99,1,0,"('He', 'PRP')",PRP,He,he,100
8,99,1,1,"('was', 'VBD')",VBD,was,was,100
8,99,1,2,"('a', 'DT')",DT,a,a,100
8,99,1,3,"('captain', 'NN')",NN,captain,captain,100
8,99,1,4,"('before', 'IN')",IN,before,before,100
8,99,1,5,"('he', 'PRP')",PRP,he,he,100
8,100,0,0,"('went', 'VBD')",VBD,went,went,100
8,100,0,1,"('to', 'TO')",TO,to,to,100
8,100,0,2,"('the', 'DT')",DT,the,the,100
8,100,0,3,"('front', 'NN')",NN,front,front,100
8,100,0,4,"(',', ',')",",",",",,100
8,100,0,5,"('and', 'CC')",CC,and,and,100
8,100,0,6,"('following', 'VBG')",VBG,following,following,100
8,100,0,7,"('the', 'DT')",DT,the,the,100
8,100,0,8,"('Argonne', 'NNP')",NNP,Argonne,argonne,100
8,100,0,9,"('battles', 'VBZ')",VBZ,battles,battles,100
8,100,0,10,"('he', 'PRP')",PRP,he,he,100
8,100,0,11,"('got', 'VBD')",VBD,got,got,100
8,100,0,12,"('his', 'PRP$')",PRP$,his,his,100
8,101,0,0,"('majority', 'NN')",NN,majority,majority,100
8,101,0,1,"('and', 'CC')",CC,and,and,100
8,101,0,2,"('the', 'DT')",DT,the,the,100
8,101,0,3,"('command', 'NN')",NN,command,command,100
8,101,0,4,"('of', 'IN')",IN,of,of,100
8,101,0,5,"('the', 'DT')",DT,the,the,100
8,101,0,6,"('divisional', 'JJ')",JJ,divisional,divisional,100
8,101,0,7,"('machine-guns', 'NNS')",NNS,machine-guns,machineguns,100
8,101,0,8,"('.', '.')",.,.,,100
8,101,1,0,"('After', 'IN')",IN,After,after,100
8,101,1,1,"('the', 'DT')",DT,the,the,100
8,102,0,0,"('armistice', 'NN')",NN,armistice,armistice,100
8,102,0,1,"('he', 'PRP')",PRP,he,he,100
8,102,0,2,"('tried', 'VBD')",VBD,tried,tried,100
8,102,0,3,"('frantically', 'RB')",RB,frantically,frantically,100
8,102,0,4,"('to', 'TO')",TO,to,to,100
8,102,0,5,"('get', 'VB')",VB,get,get,100
8,102,0,6,"('home', 'NN')",NN,home,home,100
8,102,0,7,"(',', ',')",",",",",,100
8,102,0,8,"('but', 'CC')",CC,but,but,100
8,102,0,9,"('some', 'DT')",DT,some,some,100
8,102,0,10,"('complication', 'NN')",NN,complication,complication,100
8,102,0,11,"('or', 'CC')",CC,or,or,100
8,103,0,0,"('misunderstanding', 'VBG')",VBG,misunderstanding,misunderstanding,100
8,103,0,1,"('sent', 'VBD')",VBD,sent,sent,100
8,103,0,2,"('him', 'PRP')",PRP,him,him,100
8,103,0,3,"('to', 'TO')",TO,to,to,100
8,103,0,4,"('Oxford', 'NNP')",NNP,Oxford,oxford,100
8,103,0,5,"('instead', 'RB')",RB,instead,instead,100
8,103,0,6,"('.', '.')",.,.,,100
8,103,1,0,"('He', 'PRP')",PRP,He,he,100
8,103,1,1,"('was', 'VBD')",VBD,was,was,100
8,103,1,2,"('worried', 'VBN')",VBN,worried,worried,100
8,103,1,3,"('now—there', 'RB')",RB,now—there,nowthere,100
8,104,0,0,"('was', 'VBD')",VBD,was,was,100
8,104,0,1,"('a', 'DT')",DT,a,a,100
8,104,0,2,"('quality', 'NN')",NN,quality,quality,100
8,104,0,3,"('of', 'IN')",IN,of,of,100
8,104,0,4,"('nervous', 'JJ')",JJ,nervous,nervous,100
8,104,0,5,"('despair', 'NN')",NN,despair,despair,100
8,104,0,6,"('in', 'IN')",IN,in,in,100
8,104,0,7,"('Daisy', 'NNP')",NNP,Daisy,daisy,100
8,104,0,8,"('’', 'NNP')",NNP,’,,100
8,104,0,9,"('s', 'VBD')",VBD,s,s,100
8,104,0,10,"('letters', 'NNS')",NNS,letters,letters,100
8,104,0,11,"('.', '.')",.,.,,100
8,104,1,0,"('She', 'PRP')",PRP,She,she,100
8,104,1,1,"('didn', 'VBZ')",VBZ,didn,didn,100
8,104,1,2,"('’', 'JJ')",JJ,’,,100
8,104,1,3,"('t', 'NNS')",NNS,t,t,100
8,104,1,4,"('see', 'VBP')",VBP,see,see,100
8,105,0,0,"('why', 'WRB')",WRB,why,why,100
8,105,0,1,"('he', 'PRP')",PRP,he,he,100
8,105,0,2,"('couldn', 'VBZ')",VBZ,couldn,couldn,100
8,105,0,3,"('’', 'JJ')",JJ,’,,100
8,105,0,4,"('t', 'JJ')",JJ,t,t,100
8,105,0,5,"('come', 'NN')",NN,come,come,100
8,105,0,6,"('.', '.')",.,.,,100
8,105,1,0,"('She', 'PRP')",PRP,She,she,100
8,105,1,1,"('was', 'VBD')",VBD,was,was,100
8,105,1,2,"('feeling', 'VBG')",VBG,feeling,feeling,100
8,105,1,3,"('the', 'DT')",DT,the,the,100
8,105,1,4,"('pressure', 'NN')",NN,pressure,pressure,100
8,105,1,5,"('of', 'IN')",IN,of,of,100
8,105,1,6,"('the', 'DT')",DT,the,the,100
8,105,1,7,"('world', 'NN')",NN,world,world,100
8,106,0,0,"('outside', 'JJ')",JJ,outside,outside,100
8,106,0,1,"(',', ',')",",",",",,100
8,106,0,2,"('and', 'CC')",CC,and,and,100
8,106,0,3,"('she', 'PRP')",PRP,she,she,100
8,106,0,4,"('wanted', 'VBD')",VBD,wanted,wanted,100
8,106,0,5,"('to', 'TO')",TO,to,to,100
8,106,0,6,"('see', 'VB')",VB,see,see,100
8,106,0,7,"('him', 'PRP')",PRP,him,him,100
8,106,0,8,"('and', 'CC')",CC,and,and,100
8,106,0,9,"('feel', 'VB')",VB,feel,feel,100
8,106,0,10,"('his', 'PRP$')",PRP$,his,his,100
8,106,0,11,"('presence', 'NN')",NN,presence,presence,100
8,106,0,12,"('beside', 'IN')",IN,beside,beside,100
8,106,0,13,"('her', 'PRP$')",PRP$,her,her,100
8,107,0,0,"('and', 'CC')",CC,and,and,100
8,107,0,1,"('be', 'VB')",VB,be,be,100
8,107,0,2,"('reassured', 'VBN')",VBN,reassured,reassured,100
8,107,0,3,"('that', 'IN')",IN,that,that,100
8,107,0,4,"('she', 'PRP')",PRP,she,she,100
8,107,0,5,"('was', 'VBD')",VBD,was,was,100
8,107,0,6,"('doing', 'VBG')",VBG,doing,doing,100
8,107,0,7,"('the', 'DT')",DT,the,the,100
8,107,0,8,"('right', 'JJ')",JJ,right,right,100
8,107,0,9,"('thing', 'NN')",NN,thing,thing,100
8,107,0,10,"('after', 'IN')",IN,after,after,100
8,107,0,11,"('all', 'DT')",DT,all,all,100
8,107,0,12,"('.', '.')",.,.,,100
8,108,0,0,"('For', 'IN')",IN,For,for,100
8,108,0,1,"('Daisy', 'NNP')",NNP,Daisy,daisy,100
8,108,0,2,"('was', 'VBD')",VBD,was,was,100
8,108,0,3,"('young', 'JJ')",JJ,young,young,100
8,108,0,4,"('and', 'CC')",CC,and,and,100
8,108,0,5,"('her', 'PRP$')",PRP$,her,her,100
8,108,0,6,"('artificial', 'JJ')",JJ,artificial,artificial,100
8,108,0,7,"('world', 'NN')",NN,world,world,100
8,108,0,8,"('was', 'VBD')",VBD,was,was,100
8,108,0,9,"('redolent', 'NN')",NN,redolent,redolent,100
8,108,0,10,"('of', 'IN')",IN,of,of,100
8,108,0,11,"('orchids', 'NNS')",NNS,orchids,orchids,100
8,109,0,0,"('and', 'CC')",CC,and,and,100
8,109,0,1,"('pleasant', 'NN')",NN,pleasant,pleasant,100
8,109,0,2,"(',', ',')",",",",",,100
8,109,0,3,"('cheerful', 'JJ')",JJ,cheerful,cheerful,100
8,109,0,4,"('snobbery', 'NN')",NN,snobbery,snobbery,100
8,109,0,5,"('and', 'CC')",CC,and,and,100
8,109,0,6,"('orchestras', 'NNS')",NNS,orchestras,orchestras,100
8,109,0,7,"('which', 'WDT')",WDT,which,which,100
8,109,0,8,"('set', 'VBP')",VBP,set,set,100
8,109,0,9,"('the', 'DT')",DT,the,the,100
8,109,0,10,"('rhythm', 'NN')",NN,rhythm,rhythm,100
8,109,0,11,"('of', 'IN')",IN,of,of,100
8,110,0,0,"('the', 'DT')",DT,the,the,100
8,110,0,1,"('year', 'NN')",NN,year,year,100
8,110,0,2,"(',', ',')",",",",",,100
8,110,0,3,"('summing', 'VBG')",VBG,summing,summing,100
8,110,0,4,"('up', 'RP')",RP,up,up,100
8,110,0,5,"('the', 'DT')",DT,the,the,100
8,110,0,6,"('sadness', 'NN')",NN,sadness,sadness,100
8,110,0,7,"('and', 'CC')",CC,and,and,100
8,110,0,8,"('suggestiveness', 'NN')",NN,suggestiveness,suggestiveness,100
8,110,0,9,"('of', 'IN')",IN,of,of,100
8,110,0,10,"('life', 'NN')",NN,life,life,100
8,110,0,11,"('in', 'IN')",IN,in,in,100
8,110,0,12,"('new', 'JJ')",JJ,new,new,100
8,111,0,0,"('tunes', 'NNS')",NNS,tunes,tunes,100
8,111,0,1,"('.', '.')",.,.,,100
8,111,1,0,"('All', 'DT')",DT,All,all,100
8,111,1,1,"('night', 'NN')",NN,night,night,100
8,111,1,2,"('the', 'DT')",DT,the,the,100
8,111,1,3,"('saxophones', 'NNS')",NNS,saxophones,saxophones,100
8,111,1,4,"('wailed', 'VBD')",VBD,wailed,wailed,100
8,111,1,5,"('the', 'DT')",DT,the,the,100
8,111,1,6,"('hopeless', 'JJ')",JJ,hopeless,hopeless,100
8,111,1,7,"('comment', 'NN')",NN,comment,comment,100
8,111,1,8,"('of', 'IN')",IN,of,of,100
8,111,1,9,"('the', 'DT')",DT,the,the,100
8,112,0,0,"('“', 'JJ')",JJ,“,,100
8,112,0,1,"('Beale', 'NNP')",NNP,Beale,beale,100
8,112,0,2,"('Street', 'NNP')",NNP,Street,street,100
8,112,0,3,"('Blues', 'NNP')",NNP,Blues,blues,100
8,112,0,4,"('”', 'NNP')",NNP,”,,100
8,112,0,5,"('while', 'IN')",IN,while,while,100
8,112,0,6,"('a', 'DT')",DT,a,a,100
8,112,0,7,"('hundred', 'JJ')",JJ,hundred,hundred,100
8,112,0,8,"('pairs', 'NN')",NN,pairs,pairs,100
8,112,0,9,"('of', 'IN')",IN,of,of,100
8,112,0,10,"('golden', 'JJ')",JJ,golden,golden,100
8,112,0,11,"('and', 'CC')",CC,and,and,100
8,112,0,12,"('silver', 'NN')",NN,silver,silver,100
8,113,0,0,"('slippers', 'NNS')",NNS,slippers,slippers,100
8,113,0,1,"('shuffled', 'VBD')",VBD,shuffled,shuffled,100
8,113,0,2,"('the', 'DT')",DT,the,the,100
8,113,0,3,"('shining', 'NN')",NN,shining,shining,100
8,113,0,4,"('dust', 'NN')",NN,dust,dust,100
8,113,0,5,"('.', '.')",.,.,,100
8,113,1,0,"('At', 'IN')",IN,At,at,100
8,113,1,1,"('the', 'DT')",DT,the,the,100
8,113,1,2,"('grey', 'NN')",NN,grey,grey,100
8,113,1,3,"('tea', 'JJ')",JJ,tea,tea,100
8,113,1,4,"('hour', 'NN')",NN,hour,hour,100
8,113,1,5,"('there', 'EX')",EX,there,there,100
8,113,1,6,"('were', 'VBD')",VBD,were,were,100
8,114,0,0,"('always', 'RB')",RB,always,always,100
8,114,0,1,"('rooms', 'NNS')",NNS,rooms,rooms,100
8,114,0,2,"('that', 'IN')",IN,that,that,100
8,114,0,3,"('throbbed', 'VBD')",VBD,throbbed,throbbed,100
8,114,0,4,"('incessantly', 'RB')",RB,incessantly,incessantly,100
8,114,0,5,"('with', 'IN')",IN,with,with,100
8,114,0,6,"('this', 'DT')",DT,this,this,100
8,114,0,7,"('low', 'JJ')",JJ,low,low,100
8,114,0,8,"(',', ',')",",",",",,100
8,114,0,9,"('sweet', 'JJ')",JJ,sweet,sweet,100
8,114,0,10,"('fever', 'NN')",NN,fever,fever,100
8,114,0,11,"(',', ',')",",",",",,100
8,115,0,0,"('while', 'IN')",IN,while,while,100
8,115,0,1,"('fresh', 'JJ')",JJ,fresh,fresh,100
8,115,0,2,"('faces', 'VBZ')",VBZ,faces,faces,100
8,115,0,3,"('drifted', 'VBN')",VBN,drifted,drifted,100
8,115,0,4,"('here', 'RB')",RB,here,here,100
8,115,0,5,"('and', 'CC')",CC,and,and,100
8,115,0,6,"('there', 'RB')",RB,there,there,100
8,115,0,7,"('like', 'IN')",IN,like,like,100
8,115,0,8,"('rose', 'VBD')",VBD,rose,rose,100
8,115,0,9,"('petals', 'NNS')",NNS,petals,petals,100
8,115,0,10,"('blown', 'VBN')",VBN,blown,blown,100
8,115,0,11,"('by', 'IN')",IN,by,by,100
8,115,0,12,"('the', 'DT')",DT,the,the,100
8,116,0,0,"('sad', 'JJ')",JJ,sad,sad,100
8,116,0,1,"('horns', 'NNS')",NNS,horns,horns,100
8,116,0,2,"('around', 'IN')",IN,around,around,100
8,116,0,3,"('the', 'DT')",DT,the,the,100
8,116,0,4,"('floor', 'NN')",NN,floor,floor,100
8,116,0,5,"('.', '.')",.,.,,100
8,117,0,0,"('Through', 'IN')",IN,Through,through,100
8,117,0,1,"('this', 'DT')",DT,this,this,100
8,117,0,2,"('twilight', 'JJ')",JJ,twilight,twilight,100
8,117,0,3,"('universe', 'JJ')",JJ,universe,universe,100
8,117,0,4,"('Daisy', 'NNP')",NNP,Daisy,daisy,100
8,117,0,5,"('began', 'VBD')",VBD,began,began,100
8,117,0,6,"('to', 'TO')",TO,to,to,100
8,117,0,7,"('move', 'VB')",VB,move,move,100
8,117,0,8,"('again', 'RB')",RB,again,again,100
8,117,0,9,"('with', 'IN')",IN,with,with,100
8,117,0,10,"('the', 'DT')",DT,the,the,100
8,118,0,0,"('season', 'NN')",NN,season,season,100
8,118,0,1,"(';', ':')",:,;,,100
8,118,0,2,"('suddenly', 'RB')",RB,suddenly,suddenly,100
8,118,0,3,"('she', 'PRP')",PRP,she,she,100
8,118,0,4,"('was', 'VBD')",VBD,was,was,100
8,118,0,5,"('again', 'RB')",RB,again,again,100
8,118,0,6,"('keeping', 'VBG')",VBG,keeping,keeping,100
8,118,0,7,"('half', 'PDT')",PDT,half,half,100
8,118,0,8,"('a', 'DT')",DT,a,a,100
8,118,0,9,"('dozen', 'NN')",NN,dozen,dozen,100
8,118,0,10,"('dates', 'VBZ')",VBZ,dates,dates,100
8,118,0,11,"('a', 'DT')",DT,a,a,100
8,118,0,12,"('day', 'NN')",NN,day,day,100
8,118,0,13,"('with', 'IN')",IN,with,with,100
8,119,0,0,"('half', 'NN')",NN,half,half,100
8,119,0,1,"('a', 'DT')",DT,a,a,100
8,119,0,2,"('dozen', 'NN')",NN,dozen,dozen,100
8,119,0,3,"('men', 'NNS')",NNS,men,men,100
8,119,0,4,"(',', ',')",",",",",,100
8,119,0,5,"('and', 'CC')",CC,and,and,100
8,119,0,6,"('drowsing', 'VBG')",VBG,drowsing,drowsing,100
8,119,0,7,"('asleep', 'RB')",RB,asleep,asleep,100
8,119,0,8,"('at', 'IN')",IN,at,at,100
8,119,0,9,"('dawn', 'NN')",NN,dawn,dawn,100
8,119,0,10,"('with', 'IN')",IN,with,with,100
8,119,0,11,"('the', 'DT')",DT,the,the,100
8,119,0,12,"('beads', 'NNS')",NNS,beads,beads,100
8,119,0,13,"('and', 'CC')",CC,and,and,100
8,120,0,0,"('chiffon', 'NN')",NN,chiffon,chiffon,100
8,120,0,1,"('of', 'IN')",IN,of,of,100
8,120,0,2,"('an', 'DT')",DT,an,an,100
8,120,0,3,"('evening-dress', 'JJ')",JJ,evening-dress,eveningdress,100
8,120,0,4,"('tangled', 'NN')",NN,tangled,tangled,100
8,120,0,5,"('among', 'IN')",IN,among,among,100
8,120,0,6,"('dying', 'VBG')",VBG,dying,dying,100
8,120,0,7,"('orchids', 'NNS')",NNS,orchids,orchids,100
8,120,0,8,"('on', 'IN')",IN,on,on,100
8,120,0,9,"('the', 'DT')",DT,the,the,100
8,120,0,10,"('floor', 'NN')",NN,floor,floor,100
8,121,0,0,"('beside', 'IN')",IN,beside,beside,100
8,121,0,1,"('her', 'PRP$')",PRP$,her,her,100
8,121,0,2,"('bed', 'NN')",NN,bed,bed,100
8,121,0,3,"('.', '.')",.,.,,100
8,121,1,0,"('And', 'CC')",CC,And,and,100
8,121,1,1,"('all', 'PDT')",PDT,all,all,100
8,121,1,2,"('the', 'DT')",DT,the,the,100
8,121,1,3,"('time', 'NN')",NN,time,time,100
8,121,1,4,"('something', 'NN')",NN,something,something,100
8,121,1,5,"('within', 'IN')",IN,within,within,100
8,121,1,6,"('her', 'PRP$')",PRP$,her,her,100
8,121,1,7,"('was', 'VBD')",VBD,was,was,100
8,121,1,8,"('crying', 'VBG')",VBG,crying,crying,100
8,121,1,9,"('for', 'IN')",IN,for,for,100
8,121,1,10,"('a', 'DT')",DT,a,a,100
8,122,0,0,"('decision', 'NN')",NN,decision,decision,100
8,122,0,1,"('.', '.')",.,.,,100
8,122,1,0,"('She', 'PRP')",PRP,She,she,100
8,122,1,1,"('wanted', 'VBD')",VBD,wanted,wanted,100
8,122,1,2,"('her', 'PRP')",PRP,her,her,100
8,122,1,3,"('life', 'NN')",NN,life,life,100
8,122,1,4,"('shaped', 'VBD')",VBD,shaped,shaped,100
8,122,1,5,"('now', 'RB')",RB,now,now,100
8,122,1,6,"(',', ',')",",",",",,100
8,122,1,7,"('immediately—and', 'VBP')",VBP,immediately—and,immediatelyand,100
8,122,1,8,"('the', 'DT')",DT,the,the,100
8,122,1,9,"('decision', 'NN')",NN,decision,decision,100
8,123,0,0,"('must', 'MD')",MD,must,must,100
8,123,0,1,"('be', 'VB')",VB,be,be,100
8,123,0,2,"('made', 'VBN')",VBN,made,made,100
8,123,0,3,"('by', 'IN')",IN,by,by,100
8,123,0,4,"('some', 'DT')",DT,some,some,100
8,123,0,5,"('force—of', 'NNS')",NNS,force—of,forceof,100
8,123,0,6,"('love', 'VBP')",VBP,love,love,100
8,123,0,7,"(',', ',')",",",",",,100
8,123,0,8,"('of', 'IN')",IN,of,of,100
8,123,0,9,"('money', 'NN')",NN,money,money,100
8,123,0,10,"(',', ',')",",",",",,100
8,123,0,11,"('of', 'IN')",IN,of,of,100
8,123,0,12,"('unquestionable', 'JJ')",JJ,unquestionable,unquestionable,100
8,124,0,0,"('practicality—that', 'DT')",DT,practicality—that,practicalitythat,100
8,124,0,1,"('was', 'VBD')",VBD,was,was,100
8,124,0,2,"('close', 'JJ')",JJ,close,close,100
8,124,0,3,"('at', 'IN')",IN,at,at,100
8,124,0,4,"('hand', 'NN')",NN,hand,hand,100
8,124,0,5,"('.', '.')",.,.,,100
8,125,0,0,"('That', 'DT')",DT,That,that,100
8,125,0,1,"('force', 'NN')",NN,force,force,100
8,125,0,2,"('took', 'VBD')",VBD,took,took,100
8,125,0,3,"('shape', 'NN')",NN,shape,shape,100
8,125,0,4,"('in', 'IN')",IN,in,in,100
8,125,0,5,"('the', 'DT')",DT,the,the,100
8,125,0,6,"('middle', 'NN')",NN,middle,middle,100
8,125,0,7,"('of', 'IN')",IN,of,of,100
8,125,0,8,"('spring', 'NN')",NN,spring,spring,100
8,125,0,9,"('with', 'IN')",IN,with,with,100
8,125,0,10,"('the', 'DT')",DT,the,the,100
8,125,0,11,"('arrival', 'NN')",NN,arrival,arrival,100
8,125,0,12,"('of', 'IN')",IN,of,of,100
8,125,0,13,"('Tom', 'NNP')",NNP,Tom,tom,100
8,126,0,0,"('Buchanan', 'NNP')",NNP,Buchanan,buchanan,100
8,126,0,1,"('.', '.')",.,.,,100
8,126,1,0,"('There', 'EX')",EX,There,there,100
8,126,1,1,"('was', 'VBD')",VBD,was,was,100
8,126,1,2,"('a', 'DT')",DT,a,a,100
8,126,1,3,"('wholesome', 'JJ')",JJ,wholesome,wholesome,100
8,126,1,4,"('bulkiness', 'NN')",NN,bulkiness,bulkiness,100
8,126,1,5,"('about', 'IN')",IN,about,about,100
8,126,1,6,"('his', 'PRP$')",PRP$,his,his,100
8,126,1,7,"('person', 'NN')",NN,person,person,100
8,126,1,8,"('and', 'CC')",CC,and,and,100
8,126,1,9,"('his', 'PRP$')",PRP$,his,his,100
8,127,0,0,"('position', 'NN')",NN,position,position,100
8,127,0,1,"(',', ',')",",",",",,100
8,127,0,2,"('and', 'CC')",CC,and,and,100
8,127,0,3,"('Daisy', 'NNP')",NNP,Daisy,daisy,100
8,127,0,4,"('was', 'VBD')",VBD,was,was,100
8,127,0,5,"('flattered', 'VBN')",VBN,flattered,flattered,100
8,127,0,6,"('.', '.')",.,.,,100
8,127,1,0,"('Doubtless', 'NNP')",NNP,Doubtless,doubtless,100
